name,spec_num,mistake_time_rand,mistake_rand,rand_num_queries
3,spec_second_1.dot,2.17,"('e', 'c', 'c', 'b', 'd', 'b', 'a', 'c', 'a', 'b', 'e', 'a', 'c', 'c', 'd', 'e', 'b', 'd', 'c', 'd', 'e', 'a', 'a', 'c', 'e', 'e', 'a', 'e', 'e', 'd', 'e', 'd', 'a', 'a', 'e', 'c', 'c', 'b', 'e', 'd', 'd', 'd', 'a', 'e', 'd', 'a', 'e', 'a', 'a', 'b', 'c', 'c', 'e', 'e', 'b', 'b', 'd', 'c', 'd', 'b', 'd', 'b', 'd', 'c', 'b', 'c', 'd', 'b', 'b', 'b', 'a', 'c', 'a', 'a', 'a', 'b', 'c', 'c', 'd', 'b', 'd', 'd', 'c', 'a', 'a', 'd', 'b', 'b', 'd', 'c', 'c', 'e', 'e', 'e', 'c', 'd', 'b', 'c', 'c', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'e', 'c', 'b', 'e', 'b', 'c', 'd', 'c', 'e', 'c', 'b', 'b', 'c', 'b', 'e', 'a', 'c', 'd', 'a', 'b', 'd', 'b', 'a', 'b', 'e', 'c', 'a', 'd', 'c', 'c', 'c', 'e', 'd', 'e', 'b', 'e', 'b', 'a', 'd', 'd', 'e', 'c', 'a', 'b', 'e', 'a', 'a', 'a', 'd', 'c', 'd', 'd', 'e', 'a', 'e', 'b', 'e', 'd', 'b', 'a', 'c', 'b', 'b', 'b', 'd', 'a', 'a', 'b', 'a', 'b', 'b', 'a', 'c', 'a', 'b', 'e', 'b', 'b', 'c', 'c', 'd', 'd', 'd', 'a', 'e', 'd', 'd', 'c', 'b', 'b', 'b', 'b', 'c', 'd', 'a', 'e', 'a', 'c', 'b', 'b', 'a', 'e', 'b', 'a', 'c', 'c', 'c', 'e', 'a', 'd', 'c', 'd', 'd', 'c', 'a', 'b', 'e', 'd', 'e', 'a', 'c', 'a', 'b', 'a', 'e', 'd', 'e', 'a', 'e', 'b', 'a', 'e', 'b', 'e', 'e', 'b', 'a', 'a', 'a', 'b', 'a', 'd', 'a', 'b', 'e', 'e', 'a', 'a', 'c', 'a', 'b', 'c', 'b', 'd', 'e', 'b', 'e', 'e', 'b', 'e', 'c', 'e', 'b', 'c', 'e', 'e', 'b', 'a', 'd', 'a', 'e', 'd', 'b', 'e', 'c', 'a', 'b', 'a', 'c', 'a', 'c', 'c', 'a', 'd', 'e', 'd', 'd', 'c', 'a', 'a', 'b', 'a', 'a', 'd', 'a', 'd', 'c', 'd', 'c', 'b', 'd', 'd', 'b', 'b', 'd', 'a', 'e', 'c', 'd', 'b', 'a', 'a', 'e', 'd', 'b', 'a', 'd', 'e', 'a', 'a', 'a', 'b', 'e', 'e', 'e', 'b', 'd', 'd', 'e', 'e', 'c', 'a', 'b', 'd', 'e', 'a', 'b', 'a', 'e', 'a', 'a', 'b', 'd', 'b', 'c', 'a', 'c', 'd', 'e', 'e', 'c', 'a', 'e', 'a', 'd', 'a', 'd', 'b', 'a', 'c', 'e', 'd', 'b', 'b', 'a', 'e', 'b', 'b', 'a', 'e', 'e', 'e', 'd', 'a', 'e', 'a', 'a', 'd', 'a', 'c', 'e', 'c', 'a', 'e', 'e', 'b', 'e', 'e', 'a', 'a', 'c', 'c', 'b', 'e', 'e', 'c', 'c', 'd', 'e', 'a', 'b', 'e', 'a', 'c', 'c', 'e', 'a', 'a', 'e', 'c', 'b', 'd', 'b', 'c', 'a', 'b', 'c', 'b', 'c', 'b', 'd', 'd', 'b', 'e', 'c', 'b', 'd', 'b', 'd', 'e', 'c', 'a', 'd', 'e', 'd', 'e', 'e', 'b', 'a', 'e', 'a', 'b', 'c', 'c', 'd', 'e', 'b', 'd', 'c', 'e', 'e', 'e', 'a', 'd', 'e', 'e', 'b', 'd', 'd', 'c', 'd', 'a', 'b', 'b', 'e', 'e', 'a', 'd', 'd', 'c', 'a', 'a', 'b', 'd', 'c', 'a', 'e', 'a', 'b', 'c', 'a', 'c', 'b', 'b', 'd', 'c', 'd', 'c', 'b', 'a', 'b', 'b', 'e', 'd', 'e', 'b', 'd', 'd', 'a', 'd', 'a', 'b', 'b')",5600
3,spec_second_3.dot,23.9,"('c', 'c', 'a', 'e', 'c', 'a', 'a', 'd', 'b', 'e', 'a', 'c', 'e', 'd', 'a', 'd', 'd', 'd', 'c', 'e', 'd', 'c', 'b', 'a', 'b', 'b', 'd', 'e', 'd', 'c', 'a', 'a', 'b', 'e', 'd', 'c', 'b', 'a', 'a', 'd', 'e', 'a', 'b', 'a', 'a', 'b', 'c')",61000
5,spec_second_4.dot,0.118,"('d', 'd', 'd', 'c', 'd', 'a', 'd', 'e', 'b', 'c', 'e', 'e', 'c', 'e', 'c', 'd', 'b', 'a', 'd', 'a', 'c', 'a', 'c', 'e', 'b', 'd', 'a', 'c', 'e', 'c', 'd', 'c', 'd', 'a', 'c', 'c', 'b', 'e', 'e')",200
5,spec_second_2.dot,0.11,"('d', 'a', 'd', 'c', 'c', 'b', 'e', 'e', 'b', 'c', 'e', 'd', 'e', 'b', 'e', 'd', 'b', 'd', 'b', 'a', 'b', 'c', 'b', 'd', 'c', 'd', 'e', 'c', 'b', 'b', 'e', 'b', 'd', 'c', 'b', 'b', 'a', 'b', 'd', 'e', 'c', 'b', 'c', 'd', 'e', 'c', 'e', 'e', 'e', 'd', 'c', 'c', 'a', 'c', 'c', 'd', 'b', 'd', 'e', 'e', 'd', 'e', 'b', 'a', 'd', 'd', 'e', 'c', 'e', 'd', 'c', 'b', 'd', 'e', 'd', 'd', 'e', 'e')",200
5,spec_second_1.dot,0.0929,"('e', 'c', 'b', 'b', 'c', 'c', 'b', 'a', 'c', 'd', 'd', 'c', 'd', 'd', 'e', 'e', 'd', 'c', 'c', 'e', 'd', 'c', 'd', 'c', 'e', 'd', 'd', 'b', 'e', 'd', 'd', 'c', 'e', 'a', 'e', 'e', 'd', 'b', 'd', 'e', 'b', 'a', 'd', 'a', 'c', 'e', 'e', 'c', 'b', 'd', 'd', 'a', 'd', 'a', 'e', 'c', 'c', 'e', 'a', 'c', 'a', 'b', 'e', 'd', 'b', 'd', 'a', 'b', 'c', 'a', 'b', 'c', 'e', 'a', 'a', 'd', 'e', 'b', 'c', 'e', 'c', 'c', 'b', 'e', 'a', 'd', 'e', 'b', 'e', 'b', 'e', 'e', 'a', 'b', 'c', 'a', 'd', 'e', 'e', 'a', 'e', 'a', 'a', 'b', 'a', 'e', 'd', 'b', 'a', 'd', 'c', 'e', 'a', 'e', 'e', 'a', 'b', 'c', 'a', 'a', 'd', 'd', 'e', 'e', 'b', 'b', 'c', 'e', 'b', 'c', 'd', 'b', 'e', 'd', 'e', 'e')",200
5,spec_second_5.dot,0.122,"('b', 'a', 'd', 'b', 'c', 'e', 'e')",200
5,spec_second_3.dot,0.109,"('e', 'b', 'd', 'a', 'a', 'd', 'e', 'a', 'd', 'c', 'c', 'e', 'e', 'c', 'e', 'c', 'e', 'e', 'c', 'd', 'a', 'd', 'b', 'e', 'd', 'd', 'a', 'a', 'b', 'e', 'c', 'e', 'c', 'c', 'd', 'e', 'b', 'a', 'c', 'c', 'd', 'c', 'b', 'c', 'b', 'b', 'c', 'e', 'c', 'b', 'c', 'e', 'c', 'b', 'e', 'b', 'a', 'b', 'd', 'd', 'e', 'a', 'e', 'e', 'd', 'd', 'c', 'd', 'a', 'c', 'a', 'd', 'b', 'd', 'c', 'b', 'b', 'c', 'e', 'd', 'b', 'b', 'e', 'd', 'e', 'd', 'c', 'e', 'd', 'b', 'e', 'c', 'd', 'c', 'e', 'd', 'd', 'd', 'd', 'e', 'b', 'a', 'e', 'e', 'd', 'c', 'd', 'd', 'd', 'c', 'e', 'c', 'b', 'a', 'e', 'e', 'a', 'd', 'a', 'd', 'd', 'c', 'c', 'a', 'e', 'e', 'c', 'd', 'd', 'e', 'c', 'e', 'd', 'c', 'e', 'e', 'a', 'c', 'a', 'c', 'b', 'c', 'e', 'e', 'e', 'a', 'e', 'd', 'd', 'e', 'c', 'a', 'b', 'd', 'b', 'a', 'c', 'b', 'b', 'b', 'e', 'a', 'a', 'a', 'a', 'e', 'a', 'a', 'a', 'e', 'b', 'e', 'e', 'c', 'e', 'd', 'd', 'e', 'a', 'c', 'b', 'a', 'e', 'c', 'a', 'b', 'b', 'c', 'd', 'b', 'b', 'a', 'a', 'c', 'a', 'a', 'b', 'a', 'a', 'd', 'b', 'a', 'c', 'e', 'a', 'c', 'e', 'd', 'b', 'e', 'd', 'b', 'e', 'e', 'e', 'd', 'b', 'e', 'd', 'a', 'd', 'c', 'a', 'c', 'c', 'b', 'c', 'a', 'e', 'b', 'c', 'a', 'b', 'e', 'a', 'b', 'b', 'd', 'a', 'c', 'e', 'd', 'd', 'a', 'c', 'a', 'e', 'd', 'd', 'd', 'e', 'c', 'c', 'c', 'c', 'c', 'e', 'd', 'b', 'e', 'c', 'b', 'a', 'c', 'e', 'a', 'a', 'e', 'a', 'a', 'c', 'c', 'c', 'a', 'c', 'a', 'b', 'b', 'b', 'd', 'e', 'e', 'b', 'a', 'b', 'd', 'b', 'b', 'c', 'e', 'd', 'e', 'd', 'a', 'a', 'e', 'e', 'b', 'e', 'e', 'e', 'd', 'e', 'e', 'e', 'a', 'a', 'b', 'b', 'c', 'c', 'e', 'a', 'c', 'b', 'b', 'c', 'd', 'c', 'd', 'a', 'b', 'd', 'd', 'e', 'e', 'b', 'c', 'c', 'e', 'e', 'b', 'c', 'd', 'b', 'e', 'b', 'd', 'e', 'a', 'c', 'd', 'a', 'c', 'a', 'a', 'c', 'e', 'b', 'd', 'a', 'd', 'a', 'd', 'e', 'e', 'c', 'e', 'e', 'c', 'c', 'e', 'e')",200
24,spec_second_4.dot,2.25,"('d', 'd', 'c', 'd', 'd', 'e', 'b', 'e', 'b', 'b', 'e', 'b', 'd', 'd', 'a', 'b', 'd', 'b', 'a', 'e', 'b', 'a', 'd', 'a', 'e', 'e', 'c', 'd', 'a', 'd', 'a', 'a', 'b', 'd', 'c', 'e', 'd', 'b', 'e', 'b', 'b', 'a', 'c', 'c', 'b', 'c', 'e', 'd', 'e', 'e', 'b', 'b', 'd', 'b', 'e', 'b', 'a', 'a', 'b', 'c', 'b', 'b', 'e', 'a', 'b', 'a', 'a', 'c', 'b', 'b', 'c', 'e', 'c', 'e', 'a', 'd', 'e', 'a', 'd', 'e', 'a', 'd', 'c', 'c', 'c', 'e', 'a', 'b', 'd', 'c', 'c', 'c', 'b', 'd', 'b', 'e', 'a', 'b', 'e', 'e', 'a', 'c', 'b', 'b', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'a', 'c', 'b', 'b', 'e', 'e', 'e', 'd', 'a', 'a', 'b', 'c', 'a', 'b', 'c', 'b', 'c', 'd', 'e', 'd', 'b', 'a', 'a', 'a', 'e', 'b', 'b', 'b', 'e', 'e', 'a', 'd', 'e', 'e', 'd', 'd', 'e', 'd', 'b', 'b', 'e', 'c', 'b', 'e', 'c', 'b', 'a', 'a', 'd', 'a', 'e', 'e', 'e', 'e', 'e', 'a', 'd', 'b', 'c', 'b', 'a')",4200
24,spec_second_2.dot,1.19e+02,"('a', 'a', 'c', 'e', 'e', 'b', 'e', 'c', 'a', 'c', 'd', 'c', 'c', 'b', 'a', 'b', 'e', 'a', 'a', 'd', 'a', 'd', 'b', 'b', 'e', 'e', 'c', 'd', 'd', 'd', 'e', 'b', 'b', 'a', 'a', 'b', 'c', 'd', 'b', 'b', 'c', 'e', 'd', 'e', 'a', 'b', 'e', 'd', 'd', 'c', 'c', 'e', 'c', 'c', 'e', 'c', 'd', 'd', 'a', 'd', 'e', 'e', 'a', 'b', 'a', 'b', 'd', 'a', 'd', 'c', 'c', 'e', 'd', 'b', 'b', 'e', 'a', 'e', 'e', 'b', 'e', 'c', 'e', 'a', 'c', 'a', 'd', 'b', 'a', 'c', 'e', 'c', 'd', 'b', 'e', 'd', 'e', 'c', 'e', 'e', 'b', 'b', 'd', 'b', 'e', 'b', 'e', 'c', 'c', 'a', 'b', 'b', 'a', 'c', 'd', 'c', 'c', 'a', 'e', 'a', 'b', 'b', 'd', 'e', 'a', 'b', 'b', 'a', 'c', 'a', 'd', 'a', 'c', 'd', 'd', 'c', 'b', 'b', 'd', 'd', 'b', 'e', 'c', 'c', 'c', 'e', 'e', 'b', 'd', 'd', 'd', 'd', 'b', 'd', 'b', 'd', 'a', 'b', 'a', 'e', 'a', 'e', 'e', 'c', 'b', 'd', 'c', 'd', 'b', 'a', 'c', 'c', 'b', 'b', 'c', 'c', 'c', 'e', 'c', 'd', 'b')",218200
24,spec_second_1.dot,3.73,"('e', 'e', 'b', 'd', 'd', 'e', 'b', 'd', 'd', 'd', 'a', 'e', 'e', 'c', 'b', 'a', 'e', 'b', 'd', 'e', 'a', 'e', 'b', 'd', 'e', 'd', 'a', 'd', 'e', 'a', 'e', 'c', 'a', 'c', 'd', 'c', 'd', 'd', 'b', 'c', 'b', 'e', 'e', 'e', 'd', 'd', 'c', 'd', 'd', 'c', 'e', 'a', 'b', 'e', 'b', 'c', 'b', 'e', 'b', 'e', 'd', 'b', 'e', 'e', 'b', 'b', 'a', 'c', 'e', 'e', 'c', 'a', 'b', 'd', 'a', 'a', 'a', 'e', 'e', 'b', 'a', 'e', 'd', 'c', 'e', 'd', 'b', 'e', 'e', 'd', 'a', 'a', 'c', 'b', 'a', 'e', 'e', 'a', 'b', 'a', 'c', 'd', 'a', 'd', 'c', 'c', 'd', 'd', 'a', 'b', 'd', 'a', 'd', 'a', 'e', 'e', 'e', 'e', 'e', 'b', 'c', 'b', 'c', 'c', 'c', 'e', 'e', 'c')",7000
24,spec_second_5.dot,35.4,"('d', 'b', 'd', 'd', 'c', 'a', 'e', 'c', 'e', 'd', 'a', 'b', 'd', 'a', 'a', 'c', 'd', 'b', 'e', 'e', 'e', 'e', 'c', 'a', 'a', 'c', 'd', 'b', 'a', 'a', 'e', 'd', 'c', 'c', 'e', 'b', 'e', 'd', 'a', 'c', 'e', 'a', 'e', 'b', 'e', 'a', 'b', 'e', 'e', 'a', 'b', 'c', 'a', 'c', 'a', 'd', 'a', 'd', 'e', 'a')",64200
24,spec_second_3.dot,8.33,"('b', 'a', 'b', 'b', 'e', 'd', 'd', 'b', 'a', 'b', 'c', 'a', 'b', 'c', 'd', 'b', 'a', 'a', 'c', 'e', 'a', 'e', 'a', 'a', 'a', 'a', 'e', 'c', 'd', 'b', 'e', 'a', 'd', 'c', 'd', 'd', 'e', 'a', 'b', 'c', 'a', 'a', 'd', 'e', 'b', 'a', 'a', 'e', 'b', 'b', 'a', 'c', 'c', 'd', 'a', 'd', 'a', 'd', 'a', 'a', 'b', 'b', 'd', 'd', 'a', 'c', 'b', 'c', 'c', 'c', 'e', 'e', 'a', 'b', 'd', 'b', 'd', 'b', 'a', 'e', 'a', 'e', 'c', 'e', 'e', 'a', 'c', 'b', 'd', 'a', 'd', 'e', 'd', 'c', 'a', 'c', 'a', 'b', 'e', 'd', 'c', 'a', 'b', 'c', 'c', 'd', 'c', 'e', 'e', 'b', 'd', 'e', 'e', 'a', 'a', 'a', 'c', 'd', 'a', 'c', 'a', 'e', 'd', 'b', 'b', 'a', 'a', 'c', 'd', 'a', 'c', 'a', 'd', 'd', 'd', 'c', 'c', 'd', 'd', 'a', 'e', 'd', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'b', 'b', 'e', 'c', 'e', 'd', 'c', 'c', 'a', 'b', 'c', 'e', 'a', 'b', 'a', 'a', 'a', 'a', 'd', 'e', 'd', 'd', 'e', 'c', 'd', 'b', 'a', 'e', 'b', 'c', 'a', 'e', 'd', 'b', 'e', 'b', 'a', 'c', 'd', 'b', 'e', 'e', 'd', 'c', 'a', 'c', 'c', 'c', 'b', 'a', 'b', 'e', 'b', 'b', 'd', 'a', 'e', 'b', 'a', 'e', 'b', 'c', 'd', 'd', 'a', 'a', 'c', 'c', 'd', 'e', 'c', 'c', 'b', 'b', 'd', 'a', 'a', 'e', 'e', 'd', 'a', 'c', 'b', 'e', 'c', 'c', 'd', 'd', 'd', 'c', 'c', 'c', 'a', 'b', 'e', 'c', 'b', 'e', 'c', 'a', 'c', 'd', 'b', 'd', 'a', 'a', 'c', 'd', 'e', 'e', 'c', 'b', 'a', 'c', 'b', 'd', 'c', 'b', 'e', 'b', 'e', 'e', 'b', 'd', 'd', 'a', 'b', 'd', 'b', 'e', 'a', 'c', 'b', 'd', 'e', 'b', 'e', 'c', 'd', 'e', 'c', 'a', 'e', 'd', 'e', 'd', 'c', 'e', 'e', 'b', 'c', 'c', 'd', 'b', 'a', 'b', 'c', 'e', 'b', 'b', 'd', 'b', 'c', 'c', 'd', 'b', 'a', 'e', 'e', 'a', 'a', 'd', 'e')",15400
27,spec_second_4.dot,4.1,"('a', 'e', 'c', 'a', 'b', 'd', 'a', 'c', 'b', 'd', 'b', 'a', 'a', 'b', 'd', 'b', 'a', 'e', 'd', 'b', 'd', 'e', 'c', 'd', 'd', 'c', 'a', 'd', 'b', 'b', 'd', 'e', 'a', 'e', 'd', 'b', 'd', 'e', 'a', 'd', 'c', 'b', 'd', 'c', 'e', 'e', 'a', 'c', 'e', 'd', 'a', 'e', 'd', 'b', 'b', 'b', 'a', 'c', 'a', 'e', 'e', 'a', 'b', 'a', 'd', 'e', 'a', 'e', 'e', 'c', 'a', 'a', 'e', 'c', 'b', 'd', 'e', 'e')",10800
27,spec_second_2.dot,10.9,"('a', 'b', 'e', 'd', 'a', 'd', 'd', 'd', 'b', 'e', 'd', 'e', 'b', 'c', 'b', 'd', 'a', 'c', 'b', 'b', 'b', 'b', 'c', 'd', 'a', 'b', 'e', 'b', 'c', 'a', 'd', 'd', 'e', 'd', 'e', 'd', 'a', 'b', 'a', 'a', 'e', 'e', 'd', 'c', 'd', 'e', 'e', 'a', 'd', 'd', 'a', 'b', 'd', 'a', 'a', 'b', 'e', 'a', 'c', 'e', 'a', 'b', 'a', 'd', 'b', 'a', 'a', 'e', 'a', 'c', 'b', 'b', 'c')",27200
27,spec_second_1.dot,37.0,"('d', 'b', 'd', 'b', 'e', 'd', 'a', 'd', 'b', 'b', 'a', 'c', 'a', 'b', 'b', 'd', 'a', 'a', 'e', 'a', 'c', 'a', 'b', 'c', 'b', 'e', 'b')",92800
27,spec_second_3.dot,4.53,"('b', 'd', 'd', 'd', 'b', 'b', 'a', 'c', 'e', 'a', 'c', 'd', 'a', 'e', 'b', 'b', 'a')",11600
