name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries
5,spec_5.dot,0.104,"('e', 'd', 'b', 'a', 'e', 'a', 'b', 'b', 'd', 'e', 'b', 'e', 'a', 'c', 'a', 'b', 'd', 'e', 'c', 'e', 'd', 'e', 'a', 'd', 'e', 'b', 'd', 'd', 'a', 'c', 'c', 'd', 'a', 'e', 'b', 'a', 'e', 'b', 'd', 'b', 'd', 'b', 'c', 'd', 'd', 'e', 'b', 'a', 'a', 'd', 'b', 'b', 'e', 'b', 'e', 'a', 'a', 'b', 'a', 'd', 'a', 'c', 'e', 'e', 'c', 'a', 'b', 'd', 'a', 'b', 'c', 'b', 'a', 'b', 'a', 'e', 'd', 'd', 'a', 'b', 'a', 'e', 'c', 'c', 'b', 'b', 'd', 'e', 'e', 'b', 'a', 'b', 'b', 'e', 'c', 'a', 'e', 'a', 'e', 'b', 'b', 'b', 'd', 'd', 'c', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'e', 'a', 'c', 'd', 'c', 'c', 'd', 'a', 'b', 'a', 'a', 'a', 'e', 'd', 'b', 'a', 'd', 'c', 'c', 'b', 'e', 'c', 'c', 'b', 'e', 'd', 'c', 'c', 'c', 'e', 'c', 'e', 'd', 'd', 'a', 'a', 'c', 'a', 'e', 'd', 'a', 'd', 'e', 'c', 'c', 'e', 'b', 'c', 'a', 'd', 'd', 'a', 'd', 'b', 'e', 'a', 'c', 'a', 'c', 'e', 'c', 'e', 'e', 'd', 'e', 'd', 'b', 'e', 'a', 'd', 'c', 'a', 'c', 'b', 'c', 'b', 'b', 'c', 'd', 'b', 'd', 'c', 'd', 'c', 'b', 'd', 'e', 'e')",1,0,200
5,spec_4.dot,0.114,"('d', 'c', 'c', 'a', 'd', 'c', 'c', 'b', 'a', 'b', 'd', 'd', 'd', 'a', 'a', 'b', 'd', 'c', 'b', 'e', 'c', 'd', 'a', 'c', 'a', 'd', 'd', 'a', 'e', 'a', 'd', 'c', 'b', 'e', 'd', 'd', 'a', 'd', 'd', 'c', 'a', 'e', 'c', 'c', 'a', 'e', 'd', 'e', 'c', 'c', 'a', 'b', 'b', 'b', 'a', 'b', 'a', 'e', 'b', 'c', 'a', 'b', 'd', 'c', 'c', 'a', 'a', 'e', 'e', 'e', 'c', 'd', 'c', 'e', 'c', 'c', 'd', 'b', 'c', 'a', 'c', 'a', 'b', 'c', 'c', 'e', 'c', 'a', 'a', 'e', 'e', 'c', 'd', 'e', 'e', 'b', 'c', 'd', 'c', 'b', 'c', 'a', 'a', 'e', 'a', 'd', 'c', 'a', 'c', 'd', 'e', 'c', 'a', 'c', 'd', 'b', 'c', 'c', 'e', 'b', 'd', 'e', 'd', 'a', 'b', 'b', 'd', 'd', 'b', 'd', 'd', 'b', 'b', 'b', 'b', 'd', 'd', 'b', 'a', 'b', 'b', 'e', 'd', 'e', 'c', 'd', 'e', 'a', 'a', 'b', 'c', 'c', 'b', 'a', 'e', 'd', 'c', 'c', 'd', 'd', 'b', 'a', 'e', 'a', 'b', 'd', 'a', 'e', 'c', 'c', 'e', 'c', 'b', 'd', 'd', 'a', 'c', 'b', 'b', 'e', 'd', 'c', 'c', 'e', 'e', 'c', 'b', 'a', 'c', 'b', 'b', 'e', 'a', 'c', 'e', 'd', 'a', 'a', 'e', 'a', 'a', 'c', 'c', 'c', 'b', 'b', 'a', 'e')",1,0,200
5,spec_1.dot,0.113,"('a', 'b', 'e', 'b', 'e', 'd', 'd', 'c', 'b', 'b', 'b', 'a', 'd', 'c', 'd', 'd', 'e', 'd', 'c', 'b', 'e', 'e', 'e', 'e', 'b', 'd', 'b', 'd', 'a', 'c', 'b', 'c', 'c', 'b', 'c', 'b', 'b', 'b', 'e', 'd', 'a', 'b', 'b', 'd', 'c', 'd', 'b', 'c', 'b', 'e', 'a', 'd', 'c', 'e', 'e', 'c', 'e', 'd', 'e', 'c', 'a', 'b', 'c', 'b', 'a', 'a', 'd', 'd', 'c', 'e', 'a', 'e', 'd', 'e', 'c', 'b', 'd', 'd', 'c', 'e', 'a', 'e', 'e', 'c', 'a', 'a', 'd', 'e', 'c', 'c', 'e', 'c', 'e', 'c', 'c', 'b', 'c', 'd', 'e', 'b', 'a', 'd', 'b', 'a', 'c', 'c', 'c', 'd', 'b', 'd', 'c', 'c', 'd', 'b', 'd', 'e', 'd', 'd', 'a', 'd', 'b', 'c', 'e', 'c', 'a', 'a', 'e', 'c', 'e', 'b', 'a', 'd', 'e', 'a', 'a', 'e', 'd', 'e', 'b', 'd', 'e', 'e', 'c', 'a', 'a', 'd', 'd', 'c', 'a', 'c', 'a', 'b', 'b', 'e', 'a', 'b', 'b', 'd', 'b', 'b', 'd', 'e', 'a', 'b', 'd', 'c', 'c', 'e', 'd', 'e', 'e', 'a', 'd', 'd', 'd', 'a', 'a', 'b', 'e', 'b', 'b', 'b', 'a', 'a', 'a', 'e', 'c', 'd', 'd', 'd', 'c', 'a', 'a', 'b', 'b', 'b', 'e', 'a', 'c', 'e', 'd', 'b', 'd', 'a', 'd', 'b', 'a', 'e', 'c', 'c', 'a', 'd', 'd', 'e', 'b', 'b', 'b', 'c', 'a', 'c', 'c', 'a', 'e', 'c', 'a', 'd', 'd', 'b', 'b', 'a', 'b', 'd', 'e', 'a', 'b', 'a', 'c', 'a', 'b', 'd', 'c', 'a', 'e', 'a', 'd', 'c', 'c', 'a', 'c', 'b', 'c', 'd', 'e', 'e', 'b', 'a', 'b', 'd', 'b', 'b', 'b', 'd', 'b', 'd', 'd', 'c', 'b', 'd', 'c', 'd', 'a', 'd', 'e', 'd', 'e', 'e', 'b', 'c', 'd', 'd', 'e', 'd', 'd', 'c', 'b', 'c', 'c', 'd', 'd', 'b', 'e', 'e', 'b', 'b', 'd', 'a', 'e', 'd', 'd', 'd', 'd', 'e', 'a', 'd', 'e', 'a', 'e', 'a', 'd', 'e', 'e', 'e', 'c', 'd', 'b', 'd', 'd', 'e', 'b', 'e', 'b', 'd', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'd', 'e', 'e', 'a', 'e', 'e', 'a', 'd', 'a', 'b', 'e', 'c', 'b', 'd', 'c', 'b', 'a', 'c', 'd', 'd', 'd', 'd', 'e', 'c', 'c', 'a', 'c', 'c', 'b', 'c', 'a', 'a', 'a', 'c', 'd', 'c', 'd', 'a', 'a', 'd', 'c', 'c', 'a', 'b', 'a', 'b', 'e', 'a', 'a', 'e', 'e', 'c', 'b', 'e', 'e')",1,0,200
5,spec_3.dot,0.117,"('b', 'a', 'a', 'd', 'c', 'a', 'e', 'a', 'c', 'e', 'd', 'c', 'd', 'a', 'b', 'b', 'e', 'e', 'e', 'd', 'e', 'a', 'd', 'a', 'd', 'c', 'c', 'b', 'a', 'c', 'e', 'e', 'b', 'b', 'a', 'd', 'a', 'a', 'd', 'a', 'c', 'b', 'b', 'd', 'c', 'b', 'e', 'c', 'c', 'e', 'b', 'a', 'e')",1,0,200
5,spec_2.dot,0.12,"('c', 'e', 'e', 'e', 'b', 'a', 'a', 'd', 'e', 'd', 'd', 'd', 'b', 'b', 'a', 'e', 'a', 'c', 'a', 'b', 'b', 'c', 'b', 'd', 'e', 'a', 'c', 'a', 'd', 'b', 'c', 'd', 'c', 'c', 'd', 'd', 'b', 'e', 'a', 'e', 'd', 'e', 'b', 'd', 'b', 'b', 'd', 'b', 'a', 'b', 'c', 'd', 'c', 'c', 'a', 'e', 'e', 'd', 'e', 'a', 'e', 'd', 'c', 'b', 'b', 'b', 'a', 'e')",1,0,200
24,spec_5.dot,2.11,"('e', 'b', 'b', 'd', 'a', 'b', 'd', 'e', 'a', 'c', 'a', 'd', 'b', 'c', 'b', 'e', 'c', 'a', 'c', 'a', 'c', 'c', 'd', 'b', 'c', 'c', 'e', 'd', 'a', 'e', 'b', 'c', 'd', 'a', 'a', 'b', 'd', 'e', 'd', 'e', 'a', 'a', 'b', 'b', 'b', 'b', 'd', 'b', 'a', 'e', 'c', 'e', 'b', 'c', 'a', 'c', 'a', 'a', 'b', 'a', 'b', 'e', 'd', 'c', 'a', 'c', 'b', 'd', 'c', 'b', 'b', 'c', 'd', 'd', 'c', 'd', 'b', 'e', 'c', 'e', 'c', 'a', 'c', 'c', 'a', 'e', 'c', 'd', 'a', 'b', 'b', 'a', 'e', 'a', 'c', 'e', 'd', 'c', 'a', 'e', 'e', 'e', 'e', 'a', 'e', 'c', 'e', 'c', 'a', 'b', 'b', 'b', 'b', 'e', 'c', 'b', 'b', 'a', 'e', 'd', 'c', 'd', 'e', 'b', 'b', 'e', 'c', 'a', 'e', 'c', 'd', 'e', 'c', 'e', 'b', 'e', 'b', 'd', 'b', 'e', 'c', 'c', 'a', 'c', 'c', 'd', 'c', 'e', 'd', 'a', 'd', 'e', 'c', 'd', 'a', 'c', 'a', 'c', 'e', 'b', 'a', 'a', 'a', 'd', 'd', 'c', 'a', 'd', 'a', 'c', 'c', 'c', 'd', 'd', 'b', 'c', 'c', 'd', 'd', 'd', 'd', 'c', 'd', 'a', 'a', 'b', 'e', 'e', 'b', 'c', 'd', 'e', 'd', 'a', 'd', 'e', 'b', 'e', 'b', 'c', 'e', 'c', 'b', 'b', 'b', 'b', 'b', 'c', 'b', 'e', 'b', 'c', 'a', 'a', 'e', 'c', 'e', 'c', 'c', 'e')",23,14,8310
24,spec_4.dot,6.8,"('d', 'a', 'a', 'a', 'e', 'c', 'e', 'c', 'b', 'c', 'b', 'a', 'b', 'd', 'd', 'c', 'd', 'e', 'd', 'a', 'b', 'a', 'e', 'b', 'a', 'a', 'a', 'a', 'e', 'b', 'a', 'a', 'e', 'a', 'a', 'd', 'd', 'a', 'c', 'a', 'b', 'c', 'b', 'd', 'b', 'c', 'c', 'd', 'b', 'c', 'b', 'e', 'a', 'b', 'b', 'a', 'c', 'b')",23,14,16910
24,spec_1.dot,8.08,"('c', 'e', 'a', 'a', 'a', 'e', 'd', 'a', 'a', 'e', 'e', 'b', 'd', 'c', 'a', 'e', 'd', 'd', 'c', 'e', 'd', 'a', 'b', 'e', 'c', 'b', 'b', 'b', 'd', 'b', 'd', 'a', 'c')",23,14,19510
24,spec_3.dot,5.66,"('a', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'e', 'b', 'b', 'c', 'e', 'c', 'c', 'a', 'e', 'd', 'a', 'e', 'e', 'd', 'b', 'e', 'e', 'e', 'b', 'e', 'c', 'd', 'c', 'a', 'a', 'c', 'c', 'e', 'd', 'e', 'a', 'c', 'b', 'e', 'a', 'e', 'd', 'd', 'c', 'a', 'e', 'b', 'a', 'e', 'a', 'c', 'd', 'b', 'c', 'a', 'b', 'e', 'e', 'a', 'e', 'c', 'b', 'd', 'd', 'd', 'd', 'c', 'a', 'd', 'b', 'c', 'c', 'b', 'c', 'c', 'd', 'c', 'c', 'a', 'b', 'b', 'c')",23,14,14910
24,spec_2.dot,14.3,"('c', 'e', 'c', 'a', 'b', 'a', 'e', 'c', 'e', 'e', 'e', 'a', 'c', 'e', 'a', 'a', 'd', 'd', 'c', 'c', 'a', 'b', 'e', 'b', 'e', 'd', 'a', 'a', 'd', 'e', 'd', 'd', 'a', 'c', 'a', 'c', 'd', 'e', 'd', 'd', 'a', 'e', 'e', 'd', 'd', 'e', 'e', 'c', 'a', 'b', 'a', 'e', 'a', 'b', 'e', 'b', 'e', 'e', 'a', 'a', 'e', 'a', 'c', 'd', 'e', 'e', 'd', 'e', 'd', 'b', 'a', 'c', 'e', 'd', 'c', 'a', 'a', 'c', 'c', 'b', 'c', 'e', 'a', 'b', 'd', 'c', 'a', 'c', 'd', 'e', 'b', 'b', 'd', 'b', 'b', 'a', 'd', 'd', 'b', 'c', 'a', 'c', 'c', 'd', 'a', 'a', 'b', 'd', 'b', 'b', 'e', 'e', 'b', 'e', 'c', 'b', 'a', 'e', 'c', 'd', 'c', 'd', 'a', 'e', 'e', 'd', 'd', 'd', 'd', 'c', 'c', 'd', 'e', 'd', 'a', 'b', 'd', 'e', 'c', 'a', 'c', 'b', 'd', 'd', 'c', 'a', 'c', 'd', 'a', 'b', 'd', 'e', 'c', 'b', 'd', 'b', 'b', 'a', 'a', 'e', 'd', 'c', 'd', 'e', 'd', 'c', 'e', 'e', 'e', 'c', 'e', 'd', 'd', 'a', 'b', 'b', 'a', 'a', 'a', 'c', 'b', 'b', 'e', 'a', 'c', 'a', 'b', 'b', 'c', 'c', 'b', 'b', 'a', 'b', 'a', 'c', 'a', 'a', 'e', 'c', 'c', 'b', 'e', 'b', 'a', 'e', 'b', 'd', 'b', 'a', 'e', 'e', 'b', 'd', 'd', 'd', 'a', 'd', 'e', 'b', 'b', 'e', 'e', 'b', 'c', 'b', 'b', 'e', 'b', 'a', 'a', 'e', 'e', 'd', 'e', 'c', 'a', 'b', 'e', 'e', 'a', 'd', 'a', 'e', 'e', 'b', 'b', 'c', 'e', 'b', 'd', 'b')",23,14,30910
27,spec_5.dot,2.18,"('a', 'e', 'd', 'd', 'a', 'a', 'b', 'd', 'a', 'c', 'b', 'c', 'a', 'b', 'c', 'b', 'c', 'a', 'e', 'a', 'd', 'b', 'd', 'a', 'a', 'c', 'b', 'a', 'c', 'a', 'a', 'c', 'd', 'a', 'e', 'd', 'c', 'a', 'c', 'b', 'c', 'e', 'b', 'a', 'b', 'a', 'c', 'b', 'e', 'b', 'b', 'd', 'a', 'e', 'd', 'b', 'e', 'b', 'c', 'c', 'e', 'e', 'e', 'c', 'e', 'e', 'e', 'c', 'c', 'b', 'b', 'a', 'd', 'c', 'c', 'd', 'e', 'd', 'd', 'c', 'c', 'd', 'd', 'e', 'c', 'c', 'b', 'd', 'e', 'd', 'e', 'e', 'a', 'c', 'b', 'b', 'd', 'e', 'b', 'c', 'd', 'd', 'b', 'a', 'b', 'b', 'd', 'b', 'd', 'c', 'e', 'd', 'd', 'd', 'a', 'e', 'b', 'e', 'a', 'a', 'e', 'b', 'e', 'd', 'a', 'a', 'd', 'a', 'c', 'e', 'b', 'c', 'e', 'a', 'a', 'e', 'e', 'b', 'd', 'd', 'b', 'a', 'b', 'd', 'e', 'c', 'c', 'b', 'b', 'e', 'd', 'a', 'a', 'b', 'c', 'b', 'e', 'c', 'd', 'b', 'e', 'a', 'e', 'a', 'c', 'a', 'a', 'd', 'c', 'b', 'c', 'd', 'e', 'a', 'd', 'c', 'b', 'c', 'c', 'c', 'e', 'e')",16,8,7608
27,spec_4.dot,1.65,"('d', 'a', 'b', 'b', 'c', 'c', 'a', 'b', 'd', 'd', 'b', 'd', 'a', 'e', 'b', 'c', 'a', 'b', 'b', 'd', 'e', 'a', 'a', 'e', 'a', 'c', 'b', 'a', 'b', 'c', 'c', 'a', 'b', 'a', 'e', 'd', 'a', 'c', 'b', 'b', 'd', 'c', 'a', 'e', 'e', 'd', 'b', 'c', 'c', 'a', 'c', 'b', 'b', 'c', 'a', 'd', 'c', 'c', 'd', 'c', 'c', 'a', 'e', 'e', 'd', 'b', 'a', 'd', 'a', 'a', 'b', 'a', 'c', 'c', 'a', 'c', 'a', 'a', 'a', 'a', 'e', 'c', 'a', 'e', 'd', 'e', 'd', 'e', 'b', 'd', 'a', 'a', 'd', 'e', 'e', 'b', 'a', 'c', 'd', 'b', 'b', 'd', 'a', 'd', 'c', 'b', 'b', 'c', 'e', 'd', 'e', 'a', 'b', 'e', 'c', 'b', 'a', 'd', 'a', 'c', 'd', 'd', 'd', 'd', 'd', 'a', 'd', 'c', 'a', 'b', 'b', 'c', 'a', 'd', 'e', 'c', 'c', 'e', 'd', 'b', 'a', 'e', 'a', 'e', 'e', 'c', 'c', 'e', 'b', 'd', 'c', 'b', 'd', 'b', 'a', 'c')",16,8,5808
27,spec_1.dot,2.49,"('c', 'e', 'a', 'b', 'a', 'a', 'a', 'd', 'c', 'c', 'd', 'd', 'd', 'a', 'e', 'c', 'd', 'd', 'c', 'c', 'c', 'a', 'a', 'a', 'b', 'b', 'c', 'c', 'e', 'a', 'b', 'a', 'e', 'c', 'c', 'b', 'e', 'b', 'd', 'e', 'a', 'd', 'd', 'd', 'b', 'a', 'c', 'b', 'd', 'd', 'a', 'b', 'd', 'b', 'd', 'b', 'b', 'b', 'd', 'a', 'c', 'c', 'd', 'e', 'd', 'd', 'a', 'd', 'd', 'c', 'b', 'd', 'b', 'b', 'd', 'd', 'c', 'c', 'b', 'd', 'c', 'c', 'd', 'a', 'c', 'b', 'd', 'e', 'c', 'b', 'c', 'a', 'e', 'c', 'c', 'b', 'c', 'b', 'a', 'e', 'c', 'b', 'b', 'b', 'b', 'e', 'b', 'b', 'b', 'd', 'c', 'd', 'c', 'b', 'd', 'a', 'a', 'a', 'd', 'd', 'd', 'd', 'e', 'e', 'b', 'd', 'd', 'd', 'd', 'c', 'b', 'd', 'c', 'b', 'c', 'a', 'c', 'c', 'e', 'b', 'e', 'e', 'e', 'd', 'b', 'e', 'e', 'e', 'b', 'b', 'e', 'c', 'd', 'c', 'a', 'a', 'c', 'c', 'b', 'c', 'e', 'a', 'b', 'd', 'c', 'e', 'e', 'a', 'e', 'b', 'd', 'a', 'a', 'a', 'e', 'b', 'a', 'b', 'd', 'e', 'c', 'a', 'c', 'b', 'e', 'e', 'e', 'c', 'd', 'c', 'd', 'c', 'a', 'c', 'a', 'd', 'b', 'd', 'd', 'd', 'e', 'c', 'e', 'e', 'd', 'a', 'a', 'd', 'd', 'b', 'd', 'c', 'd', 'b', 'e', 'e', 'd', 'b', 'b', 'c', 'a', 'b', 'b', 'a', 'e', 'e', 'c', 'e', 'd', 'd', 'a', 'e', 'c', 'd', 'c', 'e', 'd', 'e', 'b', 'c', 'c', 'd', 'b', 'e', 'e', 'c', 'd', 'c', 'a', 'd', 'd', 'd', 'e', 'd', 'a', 'd', 'd', 'b', 'b', 'a', 'd', 'a', 'b', 'a', 'd', 'c', 'a', 'a', 'e', 'd', 'd', 'b', 'c', 'b', 'd', 'a', 'a', 'c', 'c', 'c', 'c', 'c', 'b', 'e', 'd', 'b', 'd', 'e', 'e', 'b', 'e', 'a', 'b', 'd', 'c', 'c', 'c', 'd', 'e', 'e', 'e', 'd', 'd', 'b', 'c', 'd', 'd', 'e', 'e', 'e', 'a')",16,8,8208
27,spec_3.dot,3.33,"('d', 'e', 'a', 'b', 'c', 'a', 'c', 'c', 'd', 'a', 'd', 'b', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'b', 'b', 'e', 'a', 'e', 'a', 'a', 'c', 'd', 'a', 'e', 'a', 'a', 'c', 'c', 'a', 'c', 'e', 'd', 'b', 'e', 'd', 'e', 'e', 'd', 'c', 'e', 'c', 'a', 'e', 'a', 'c', 'a', 'a', 'd', 'd', 'e', 'b', 'd', 'a', 'd', 'd', 'c', 'a', 'e', 'd', 'e', 'c', 'a', 'b', 'e', 'b', 'e', 'd', 'c', 'd', 'b', 'd', 'b', 'c', 'a', 'e', 'e', 'd', 'd', 'b', 'b', 'a', 'b', 'b', 'b', 'a', 'a', 'a', 'a', 'e', 'd', 'a', 'c', 'b', 'e', 'b', 'b', 'e', 'c', 'a', 'a', 'a', 'd', 'a', 'd', 'b', 'a', 'e', 'b', 'e', 'e', 'd', 'b', 'c', 'e', 'd', 'd', 'e', 'd', 'a', 'a', 'b', 'd', 'e', 'd', 'b', 'c', 'd', 'c', 'b', 'b', 'b', 'd', 'e', 'd', 'b', 'd', 'e', 'b', 'c', 'd', 'd', 'e', 'e', 'd', 'd', 'd', 'e', 'e', 'c', 'e', 'e', 'c', 'c', 'b', 'c', 'c')",16,8,10408
27,spec_2.dot,1.29,"('b', 'd', 'd', 'd', 'b')",16,8,5008
21,spec_5.dot,14.3,"('d', 'c', 'e', 'b', 'b', 'd', 'a', 'd', 'd', 'a', 'a', 'a', 'a', 'b', 'd', 'e', 'd', 'b', 'd', 'e', 'c', 'a', 'a', 'a', 'a', 'e', 'e', 'd', 'e', 'e', 'c', 'c', 'd', 'a', 'b', 'c', 'b', 'b', 'b', 'a', 'e', 'd', 'a', 'e', 'a', 'c', 'e', 'c', 'e', 'b', 'e', 'a', 'd', 'b', 'e', 'e', 'a', 'c', 'a', 'e', 'b', 'd', 'e', 'c', 'd', 'a', 'e', 'd', 'c', 'b', 'b', 'c', 'a', 'e', 'a', 'a', 'e', 'a', 'b', 'b', 'c', 'a', 'a', 'a', 'c', 'b', 'd', 'a', 'c', 'c', 'd', 'd', 'c', 'c', 'b', 'a', 'c', 'b', 'd', 'b', 'e', 'd', 'e', 'e', 'b', 'a', 'b', 'd', 'a', 'd', 'c', 'c', 'b', 'c', 'd', 'b', 'c', 'b', 'd', 'c', 'e', 'c', 'c', 'c', 'a', 'a', 'd', 'b', 'e', 'e', 'b', 'd', 'b', 'c', 'd', 'e', 'c', 'b', 'd', 'e', 'e', 'a', 'b')",24,9,29583
21,spec_4.dot,4.6,"('e', 'a', 'c', 'a', 'd', 'c', 'a', 'c', 'd', 'e', 'e', 'e', 'e', 'a', 'a', 'd', 'd', 'c', 'b', 'c', 'e', 'a', 'e', 'd', 'a', 'c', 'd', 'e', 'a', 'd', 'b', 'a', 'b', 'e', 'b', 'd', 'd', 'b', 'b', 'd', 'c', 'c', 'a', 'e', 'a', 'e', 'c', 'b', 'b', 'd', 'b', 'b', 'e', 'e', 'e', 'c', 'b')",24,9,13450
21,spec_1.dot,9.74,"('a', 'd', 'e', 'e', 'b', 'd', 'a', 'b', 'd', 'c', 'b', 'c', 'a', 'a', 'b', 'a', 'a', 'b', 'a', 'e', 'd', 'e', 'a', 'e', 'a', 'b', 'e', 'b', 'c', 'a', 'd', 'c', 'd', 'a', 'c', 'b', 'e', 'e', 'd', 'd', 'c', 'd', 'c', 'c', 'b', 'e', 'b', 'b', 'a', 'd', 'b', 'd', 'd', 'e', 'a', 'e', 'a', 'c', 'c', 'c', 'd', 'd', 'e', 'd', 'e', 'e', 'b', 'e', 'b', 'e', 'c', 'c', 'a', 'c', 'c', 'c', 'd', 'b', 'c', 'c', 'd', 'a', 'a', 'c', 'c', 'e', 'c', 'c', 'b', 'e', 'a', 'd', 'e', 'c', 'd', 'c', 'd', 'a', 'b', 'c', 'd', 'b', 'e', 'c', 'e', 'b', 'd', 'b', 'b', 'd', 'b', 'b', 'd', 'c', 'c', 'd', 'b', 'e', 'd', 'c', 'c', 'e', 'b', 'e', 'd', 'd', 'a', 'b', 'e', 'a', 'd', 'b', 'e', 'c', 'c', 'c', 'e', 'a', 'c', 'e', 'd', 'b', 'b', 'd', 'b', 'c', 'a', 'b', 'c', 'c', 'd', 'a', 'e', 'e', 'd', 'e', 'e', 'd', 'b', 'd', 'b', 'd', 'e', 'a', 'c', 'c', 'e', 'e', 'b', 'b', 'e', 'd', 'd', 'a', 'a', 'b', 'e', 'e', 'c', 'd')",24,9,19494
21,spec_3.dot,4.38,"('c', 'c', 'c', 'e', 'c', 'a', 'a', 'e', 'b', 'b', 'b', 'c', 'e', 'b', 'c', 'e', 'c', 'a', 'b', 'b', 'e', 'c', 'b', 'a', 'd', 'a', 'a', 'b', 'a', 'c', 'e', 'e', 'b', 'd', 'a', 'c', 'e', 'b', 'a', 'b', 'd', 'e', 'a', 'c', 'b', 'b', 'c', 'e', 'e', 'e', 'd', 'a', 'c', 'a', 'b', 'a', 'd', 'b', 'e', 'c', 'e', 'e', 'b', 'a', 'e', 'b', 'b', 'a', 'c', 'e', 'b', 'e', 'b', 'e', 'e', 'c', 'd', 'b', 'e', 'e', 'e', 'd', 'd', 'a', 'b', 'c', 'd', 'a', 'd', 'a', 'b', 'b', 'c', 'b', 'b', 'a', 'd', 'c', 'a', 'c', 'b', 'c', 'e', 'd', 'b', 'd', 'e', 'a', 'e', 'a', 'd', 'e', 'a', 'e', 'd', 'e', 'b', 'b', 'a', 'd', 'd', 'd', 'c', 'd', 'e', 'd', 'c', 'b', 'c', 'd')",24,9,12600
21,spec_2.dot,31.8,"('d', 'c', 'a', 'a', 'd', 'a', 'c', 'b', 'a', 'a', 'b', 'c', 'c', 'c', 'c', 'd', 'e', 'b', 'b', 'c', 'd', 'e', 'a', 'd', 'd', 'c', 'c', 'd', 'b', 'e', 'e', 'b', 'a', 'c')",24,9,62809
19,spec_5.dot,0.948,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628
19,spec_4.dot,0.947,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628
19,spec_1.dot,0.954,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628
19,spec_3.dot,0.968,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628
19,spec_2.dot,0.969,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628
29,spec_5.dot,3.49,"('c', 'd', 'c', 'e', 'd', 'e', 'a', 'c', 'd', 'a', 'a', 'b', 'd', 'c', 'd', 'a', 'c', 'd', 'c', 'd', 'e', 'd', 'a', 'a', 'a', 'e', 'a', 'b', 'b', 'e', 'c', 'e', 'b', 'a', 'c', 'b', 'b', 'b', 'b', 'a', 'd', 'd', 'a', 'e', 'd')",20,5,7793
29,spec_4.dot,4.84,"('b', 'e', 'c', 'a', 'a', 'a', 'b', 'c', 'c', 'a', 'e', 'd', 'b', 'e', 'd', 'b', 'c', 'e', 'b', 'c', 'a', 'a', 'c', 'e', 'e', 'd', 'a', 'e', 'b', 'b', 'c', 'c', 'b', 'a', 'e', 'e', 'd', 'e', 'e', 'e', 'd', 'c', 'e', 'b', 'a', 'c', 'a', 'c', 'a', 'b', 'c', 'a', 'c', 'd', 'c', 'b', 'a', 'a', 'c', 'c', 'c', 'd', 'a', 'c', 'a', 'c', 'b', 'e', 'c', 'b', 'b', 'b', 'e', 'c', 'b', 'e', 'c', 'c', 'b', 'd', 'c', 'c', 'b', 'e', 'e', 'b', 'a', 'e', 'd', 'c', 'c', 'e', 'b', 'd', 'c', 'e', 'e', 'd', 'c', 'a', 'e', 'a', 'b', 'c', 'b', 'a', 'e', 'a', 'e', 'b', 'c', 'b', 'd', 'e', 'a', 'b', 'd', 'a', 'c', 'b', 'd', 'c', 'd', 'd', 'b', 'e', 'b', 'a', 'b', 'a', 'd', 'c')",20,5,11793
29,spec_1.dot,7.58,"('c', 'c', 'e', 'e', 'c', 'a', 'b', 'b')",20,5,17345
29,spec_3.dot,2.77,"('b', 'd', 'c', 'e', 'e', 'c', 'd', 'c', 'c', 'b', 'b', 'b', 'b', 'c', 'c', 'b', 'e', 'a', 'a', 'c', 'c', 'c', 'b', 'd', 'a', 'b', 'd', 'd', 'e', 'c', 'd', 'c', 'c', 'b', 'b', 'b', 'd', 'a', 'd', 'a', 'a', 'd', 'd', 'a', 'c', 'c', 'e', 'b', 'd', 'c', 'd', 'b', 'a', 'b', 'c', 'b', 'c', 'c', 'd', 'c', 'b', 'e')",20,5,7080
29,spec_2.dot,2.75,"('d', 'e', 'a', 'b', 'c', 'd', 'd', 'e', 'b', 'e', 'd', 'e', 'c', 'a', 'e', 'e', 'c', 'c', 'c', 'b', 'c', 'd', 'a', 'd', 'b', 'a', 'a', 'e', 'b', 'b', 'b', 'b', 'a', 'a', 'd', 'a', 'b', 'e', 'e', 'c', 'd', 'e')",20,5,7881
