name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries
14,spec_5.dot,7.74,"('c', 'e', 'e', 'b', 'a', 'd', 'e', 'a', 'b', 'e', 'a', 'a', 'c', 'd', 'e', 'd', 'c', 'e', 'd', 'b', 'e', 'd', 'b', 'd', 'e', 'a', 'a', 'd', 'a', 'd', 'd', 'e', 'c', 'e', 'a', 'c', 'b', 'b', 'e', 'b', 'a', 'd', 'b', 'c', 'e', 'a', 'e', 'c', 'a', 'c', 'a', 'e', 'c', 'e', 'e', 'c', 'd', 'c', 'e', 'c', 'b', 'a', 'b', 'e', 'b', 'e', 'd', 'd', 'c', 'b', 'b', 'b', 'e', 'c', 'e', 'b', 'd', 'b', 'c', 'e', 'b', 'c', 'c', 'e', 'd', 'c', 'e', 'a', 'e', 'e', 'b', 'a', 'd', 'c', 'c', 'd', 'd', 'b', 'e', 'e', 'd', 'a', 'd', 'c', 'e', 'a', 'd', 'c', 'e', 'd', 'd', 'e', 'd', 'b', 'a', 'c', 'b', 'b', 'e', 'c', 'b', 'e', 'b', 'a', 'c', 'a', 'c', 'c', 'c', 'b', 'b', 'b', 'a', 'e', 'd', 'e', 'e', 'a', 'a', 'c', 'a', 'c', 'e', 'e', 'd', 'd', 'd', 'e', 'a', 'd', 'd', 'b', 'd', 'c', 'b', 'c', 'd', 'c', 'd', 'e', 'b', 'b', 'b', 'a', 'e', 'd', 'a', 'a', 'c', 'd', 'd', 'b', 'a', 'a', 'e', 'd', 'e', 'a', 'a', 'd', 'd', 'a', 'c', 'a', 'b', 'd', 'c', 'd', 'e', 'c', 'e', 'a', 'a', 'd', 'c', 'd', 'c', 'e', 'b', 'e', 'a', 'c', 'a', 'd', 'e', 'b', 'e', 'c', 'c', 'd', 'e', 'e', 'c', 'a', 'a', 'b', 'b', 'b', 'a', 'd', 'e', 'b', 'a', 'a', 'b', 'd', 'b', 'e', 'd', 'd', 'a', 'e', 'd', 'a', 'c', 'd', 'a', 'a', 'c', 'e', 'd', 'd', 'a', 'd', 'b', 'c', 'a', 'a', 'e', 'a', 'd', 'a', 'e', 'b', 'e', 'a', 'a', 'c', 'e', 'c', 'd', 'e', 'b', 'b', 'b', 'c', 'a', 'b', 'e', 'b', 'b', 'a', 'd', 'e', 'a', 'c', 'd', 'e', 'c', 'a', 'd', 'c', 'b', 'b', 'a', 'a', 'd', 'c', 'c', 'd', 'd', 'c', 'b', 'b', 'd', 'c', 'a', 'd', 'a', 'c', 'e', 'c', 'c', 'b', 'd', 'd', 'e', 'd', 'a', 'c', 'b', 'd', 'b', 'a', 'e', 'b', 'd', 'b', 'b', 'b', 'c', 'b', 'e', 'e', 'd', 'd', 'b', 'e', 'b', 'c', 'c', 'e', 'b', 'c', 'd', 'a', 'd', 'b', 'e', 'd', 'e', 'e', 'b', 'a', 'c', 'd', 'a', 'b', 'e', 'e', 'a', 'c', 'e', 'a', 'a', 'b', 'c', 'b', 'c', 'b', 'c', 'd', 'e', 'a', 'd', 'b', 'e', 'c', 'e', 'e', 'b', 'b', 'a', 'c', 'c', 'c', 'e', 'a', 'd', 'b', 'e', 'b', 'a', 'a', 'e', 'e', 'a', 'd', 'e', 'a', 'b', 'e', 'b', 'b', 'b', 'c', 'e', 'a', 'e', 'e', 'd', 'c', 'a', 'd', 'c', 'c', 'b', 'e', 'c', 'e', 'c', 'e', 'e', 'b', 'c', 'a', 'a', 'd', 'a', 'b', 'b', 'a', 'd', 'b', 'e', 'd', 'b', 'b', 'a', 'a', 'a', 'c', 'e', 'e', 'a', 'c', 'e', 'a', 'b', 'c', 'd', 'b', 'e', 'b', 'e', 'c', 'e', 'c', 'd', 'a', 'e', 'e', 'c', 'd', 'c', 'c', 'a', 'a', 'a', 'd', 'c', 'e', 'd', 'c', 'c', 'a', 'c', 'e', 'd', 'c', 'd', 'c', 'c', 'b')",12,2,20477
14,spec_4.dot,6.74,"('e', 'd', 'b', 'e', 'c', 'c', 'e', 'e', 'a', 'e', 'a', 'a')",12,2,17529
14,spec_1.dot,1.16,"('e', 'c', 'd', 'b', 'a', 'a', 'd', 'a', 'e', 'a', 'c', 'c', 'c', 'b', 'b', 'd', 'a', 'c', 'e', 'e', 'b', 'c', 'c', 'a', 'c', 'd', 'e', 'e', 'd', 'a', 'a', 'c', 'd', 'b', 'c', 'b', 'b', 'd', 'c', 'd', 'd', 'c', 'a', 'a', 'd', 'a', 'b', 'b', 'a', 'e', 'b', 'b', 'e', 'a', 'e', 'a', 'a', 'c', 'c', 'c', 'b', 'd', 'd', 'b', 'd', 'a', 'd', 'e', 'e', 'e')",12,2,2942
14,spec_3.dot,1.87,"('d', 'a', 'd', 'e', 'e', 'c', 'a', 'e', 'b', 'b', 'a', 'a', 'e', 'd', 'b', 'e', 'e', 'e', 'c', 'c', 'c')",12,2,5124
14,spec_2.dot,1.19,"('d', 'b', 'e', 'a', 'c', 'a', 'e')",16,2,3139
21,spec_5.dot,8.66,"('d', 'c', 'b', 'c', 'e', 'd', 'b', 'd', 'c', 'c', 'b', 'd', 'c', 'a', 'd', 'd', 'b', 'c', 'a', 'd', 'e', 'c', 'd', 'c', 'b', 'a', 'a', 'a', 'b', 'a', 'e', 'c', 'c', 'b', 'e', 'e', 'd', 'c', 'c', 'c', 'a', 'b', 'd', 'a', 'a', 'c', 'd', 'd', 'c', 'a', 'b', 'c', 'e', 'c', 'e', 'b', 'e')",17,9,22600
21,spec_4.dot,3.87,"('e', 'e', 'b', 'b', 'a', 'e', 'c', 'e', 'a', 'c', 'd', 'd', 'e', 'e', 'b', 'c', 'a', 'd', 'e', 'e', 'a', 'd', 'e', 'e', 'c', 'd', 'b', 'a', 'e', 'c', 'e', 'd', 'b', 'd', 'e', 'e', 'd', 'b', 'c', 'd', 'd', 'c', 'd', 'e', 'a', 'a', 'c', 'a', 'd', 'd', 'a', 'd', 'b', 'b', 'c', 'c', 'd', 'c', 'b', 'a', 'd', 'c', 'e', 'e', 'b', 'c', 'b', 'e', 'c', 'd', 'c', 'a', 'b', 'a', 'a', 'd', 'e', 'c', 'b', 'd', 'e', 'a', 'b', 'e', 'd')",17,9,11356
21,spec_1.dot,3.53,"('c', 'e', 'c', 'e', 'e', 'd', 'c', 'c', 'a', 'c', 'b', 'a', 'b', 'd', 'c', 'b', 'd', 'b', 'd', 'b', 'a', 'b', 'b', 'a', 'b', 'd', 'a', 'b', 'e', 'b', 'd', 'e', 'b', 'c', 'b', 'c', 'd', 'c', 'b', 'a', 'd', 'c', 'e', 'a', 'c', 'e', 'b', 'b', 'a', 'd', 'e', 'd', 'd', 'c', 'c', 'a', 'a', 'd', 'b', 'b', 'c', 'a', 'e', 'e', 'd', 'e', 'a', 'a', 'a', 'a', 'a', 'b', 'a', 'e', 'a', 'b', 'e', 'd', 'e', 'd', 'b', 'c', 'c', 'c', 'd', 'b', 'a', 'd', 'e', 'a', 'b', 'c', 'd', 'e', 'd', 'b', 'e', 'a', 'a', 'e', 'a', 'a', 'c', 'a', 'd', 'e', 'd', 'e', 'e', 'e', 'a', 'e', 'a', 'd', 'e', 'e', 'a', 'c', 'c', 'e', 'c', 'b', 'd', 'c', 'b', 'a', 'd', 'c', 'a', 'c', 'd', 'd', 'a', 'd', 'c', 'c')",17,9,9888
21,spec_3.dot,3.02,"('c', 'b', 'a', 'b', 'a', 'd', 'c', 'd', 'a', 'b', 'b', 'd', 'd', 'e', 'b', 'a', 'a', 'e', 'b', 'c', 'a', 'a', 'a', 'd', 'a', 'c', 'b', 'a', 'c', 'a', 'c', 'c', 'a', 'c', 'a', 'b', 'a', 'd', 'c', 'e', 'c', 'a', 'a', 'e', 'b', 'c', 'c')",17,9,8049
21,spec_2.dot,9.01,"('b', 'b', 'c', 'd', 'e', 'a', 'b', 'a', 'b', 'd', 'e', 'a', 'b', 'a', 'd', 'e', 'e', 'd', 'b', 'e', 'b', 'c', 'b', 'e', 'c', 'c', 'a', 'b', 'd', 'b', 'c', 'b', 'd', 'e', 'd', 'd', 'a', 'c', 'c', 'c', 'a', 'e', 'd', 'c', 'b', 'c', 'd', 'a', 'd', 'a', 'a', 'e', 'a', 'd', 'b')",17,9,20813
19,spec_5.dot,7.2,"('a', 'c', 'c', 'e', 'd', 'b', 'c', 'e', 'd', 'a', 'a', 'b', 'b', 'e', 'c', 'a', 'b', 'b', 'b', 'd', 'b', 'e', 'd', 'b', 'd', 'b', 'a', 'b', 'e', 'e', 'd', 'e', 'd', 'c', 'a', 'a', 'c', 'c', 'c', 'e', 'c', 'b', 'b', 'a', 'b', 'c', 'a', 'a', 'e', 'b', 'a', 'd', 'a', 'c', 'b', 'd', 'd', 'e', 'c', 'c', 'b', 'd', 'b', 'e', 'd', 'a', 'b', 'e', 'b', 'a', 'a', 'a', 'd', 'e', 'a', 'b', 'd', 'e', 'a', 'a', 'b', 'd', 'c', 'd', 'e', 'e', 'd', 'e', 'd', 'd', 'e', 'e', 'e', 'a', 'a', 'e', 'a', 'c', 'd', 'a', 'e', 'b', 'a', 'e', 'b', 'c', 'd', 'b', 'a', 'e', 'b', 'b', 'b', 'e')",21,13,16039
19,spec_4.dot,4.42,"('c', 'a', 'd', 'd', 'e', 'd', 'b', 'b', 'a', 'e', 'a', 'b', 'd', 'c', 'a', 'a', 'e', 'e', 'a', 'c', 'b', 'a', 'b', 'c')",21,13,11439
19,spec_1.dot,6.09,"('e', 'd', 'd', 'e', 'b', 'c', 'b', 'c', 'e', 'c', 'd', 'b', 'c', 'e', 'c', 'a', 'd', 'e', 'e', 'c', 'd', 'c', 'd', 'e', 'c', 'd', 'b', 'a', 'a', 'a', 'd', 'd', 'c', 'c', 'c', 'b', 'c', 'e', 'e', 'b', 'd', 'a', 'e', 'c', 'd', 'e', 'b', 'c', 'a', 'e', 'e', 'b', 'c', 'c', 'd', 'd', 'a', 'a', 'a', 'a', 'd', 'b', 'b', 'b', 'd', 'b', 'a', 'b', 'e', 'a', 'd', 'a', 'd', 'c', 'd', 'a', 'a', 'a', 'c', 'd', 'c', 'e', 'b', 'a', 'd', 'b', 'a', 'd', 'b', 'e', 'a', 'b', 'a', 'b', 'c', 'a', 'e', 'b', 'a', 'c', 'b', 'd', 'd', 'd', 'e', 'b', 'a', 'c', 'c', 'd', 'c', 'e', 'd', 'c', 'c', 'd', 'c', 'd', 'd', 'b', 'b', 'c', 'd', 'c', 'a', 'b', 'd', 'e', 'c', 'd', 'd', 'e', 'a', 'e', 'a', 'e', 'a', 'e', 'd', 'e', 'c', 'b', 'c', 'b', 'e', 'a', 'e', 'a', 'b', 'a', 'b', 'd', 'a', 'c', 'a', 'c', 'e', 'e', 'a', 'b', 'c', 'c', 'b', 'e', 'b', 'd', 'a', 'b', 'b', 'd', 'c', 'e', 'a', 'a', 'b', 'd', 'c', 'd', 'b', 'a', 'e', 'a', 'b', 'c', 'c', 'c', 'b', 'c', 'a', 'a', 'c', 'e', 'e', 'b', 'c', 'b', 'c', 'a', 'd', 'c', 'd', 'a', 'b', 'd', 'a', 'c', 'b', 'b', 'b', 'a', 'd', 'b', 'e', 'c', 'a', 'e', 'a', 'b', 'e', 'a', 'd', 'a', 'a', 'c', 'e', 'e', 'b', 'd', 'e', 'd', 'b', 'e', 'd', 'c', 'c', 'e', 'd', 'd', 'd', 'a', 'b', 'a', 'e', 'd', 'd', 'd', 'e', 'a', 'c', 'a', 'e', 'a', 'a', 'b', 'd', 'b', 'a', 'c', 'a', 'c', 'a', 'd', 'c', 'b', 'd', 'c', 'c', 'd', 'b', 'd', 'a', 'd', 'd', 'b', 'a', 'b', 'e', 'b', 'd', 'b', 'e', 'd', 'e', 'c', 'b', 'c', 'c', 'e', 'd', 'd', 'b', 'd', 'b', 'e', 'e', 'd')",21,13,14639
19,spec_3.dot,5.17,"('e', 'e', 'a', 'e', 'b', 'b', 'd', 'b', 'e', 'c', 'd', 'd', 'e', 'a', 'e', 'd', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'c', 'a', 'a', 'd', 'd', 'd', 'e', 'a', 'a')",21,13,12639
19,spec_2.dot,3.84,"('b', 'd', 'e', 'd', 'c', 'e', 'e', 'e', 'c', 'e', 'c', 'c', 'c', 'd', 'b', 'b', 'e', 'c', 'd', 'd', 'b', 'e', 'b', 'd', 'b', 'd', 'b', 'a', 'a', 'a', 'd', 'c', 'e', 'b', 'c', 'd', 'b', 'a', 'b', 'd', 'c', 'c', 'a', 'e', 'a', 'c', 'd', 'e', 'c', 'a', 'a', 'c', 'b', 'b', 'b', 'c', 'a', 'd', 'e', 'c', 'a', 'd', 'c', 'c', 'b', 'd', 'e', 'a')",21,13,10239
29,spec_5.dot,10.4,"('c', 'c', 'b', 'b', 'b', 'b', 'a', 'e', 'b', 'd', 'c', 'd', 'b', 'b', 'b', 'd', 'c', 'b', 'a', 'd', 'a', 'a', 'e', 'b', 'c', 'd', 'e', 'b', 'b', 'b', 'c', 'b', 'a', 'c', 'c', 'd', 'a', 'b', 'a', 'c', 'c', 'c', 'b', 'c', 'c', 'd', 'b', 'a')",19,5,25960
29,spec_4.dot,6.81,"('e', 'a', 'b', 'c', 'c', 'e', 'b', 'c', 'b', 'b', 'c', 'a', 'd', 'd', 'd', 'e', 'c', 'a', 'c', 'e')",19,5,17560
29,spec_1.dot,9.44,"('d', 'a', 'c', 'c', 'b', 'e', 'a', 'a', 'c', 'b', 'd', 'b', 'b', 'c', 'e', 'd', 'b', 'c', 'b', 'b', 'e', 'a', 'd', 'b', 'e', 'e', 'b', 'b', 'b', 'd', 'a', 'd', 'c', 'a', 'c', 'c', 'd', 'e', 'c', 'a', 'b', 'b', 'b', 'e', 'c', 'd', 'c', 'b', 'd')",19,5,23360
29,spec_3.dot,1.33,"('b', 'd', 'd', 'a', 'e', 'b', 'b', 'b', 'e', 'a', 'c', 'b', 'b', 'b', 'd', 'c', 'a', 'b', 'b', 'e', 'e', 'd', 'e', 'a', 'c', 'b', 'c', 'd', 'b', 'e', 'e', 'a', 'b', 'c', 'b', 'e', 'c', 'e', 'e', 'a', 'a', 'c', 'b', 'b', 'b', 'b', 'c', 'b', 'e', 'a', 'e', 'd', 'c', 'b', 'e', 'c', 'a', 'a', 'a', 'd', 'b', 'c', 'c', 'd', 'b', 'a', 'e', 'b', 'd', 'e', 'e', 'c', 'a', 'c', 'c', 'a', 'b', 'b', 'b', 'c', 'e', 'a', 'd', 'd', 'a', 'd', 'b', 'a', 'b', 'b', 'b', 'a', 'c', 'e', 'b', 'a', 'a', 'd', 'e', 'e', 'd', 'c', 'c', 'd', 'a', 'b', 'c', 'e', 'b', 'c', 'd', 'd', 'd', 'e', 'a', 'e', 'e', 'b', 'c', 'e', 'a', 'b', 'e', 'a', 'e', 'd', 'e', 'c', 'a', 'd', 'b', 'c', 'd', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'b', 'a', 'c', 'd', 'a', 'd', 'd', 'a', 'b', 'a', 'e', 'd', 'c', 'c', 'b', 'c', 'a', 'd', 'e', 'c', 'b', 'b', 'c')",19,5,5360
29,spec_2.dot,0.762,"('d', 'd', 'c', 'b', 'c', 'd', 'b', 'd', 'c', 'e', 'b', 'b', 'a', 'c', 'b', 'b', 'e', 'b', 'b', 'e', 'd', 'd', 'd', 'b', 'a', 'e', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'b', 'a', 'd', 'a', 'e', 'b', 'd', 'a', 'a', 'a', 'a', 'a', 'd', 'd', 'd', 'b', 'd', 'c', 'd', 'e', 'b', 'e', 'a', 'b', 'e', 'a', 'b', 'd', 'b', 'e', 'b', 'a', 'e', 'd', 'b', 'a', 'a', 'd', 'b', 'b', 'a', 'b', 'e', 'e', 'e', 'a', 'c', 'b', 'a', 'e', 'd', 'd', 'a', 'e', 'a', 'e', 'e', 'e', 'c', 'd', 'd', 'b', 'b', 'e', 'e', 'd', 'c', 'a', 'd', 'e', 'd', 'a', 'a', 'c', 'd', 'a', 'b', 'c', 'c', 'd', 'e', 'e', 'c', 'd', 'a', 'a', 'b', 'a', 'e', 'b', 'd', 'b', 'a', 'd', 'a', 'b', 'c', 'a', 'd', 'a', 'd', 'd', 'e')",19,5,4160
25,spec_5.dot,39.3,NAN,8,3,120482
25,spec_4.dot,40.6,NAN,8,3,120482
25,spec_1.dot,39.3,NAN,8,3,120492
25,spec_3.dot,39.3,NAN,8,3,120507
25,spec_2.dot,39.7,NAN,8,3,120482
10,spec_5.dot,2.63,"('d', 'e', 'e', 'a', 'b', 'c', 'b', 'a', 'e', 'e', 'a', 'b', 'b', 'b', 'd', 'd', 'e', 'b', 'e', 'd', 'd', 'c', 'a', 'd', 'c', 'c', 'a', 'b', 'e', 'c', 'c', 'c', 'c', 'b', 'e', 'd', 'd', 'b', 'd', 'a', 'd', 'd', 'c', 'b', 'c', 'd', 'b', 'b', 'e', 'e', 'e', 'e', 'b', 'a', 'e', 'a', 'a')",21,4,6737
10,spec_4.dot,7.43,"('e', 'b', 'b', 'd', 'b', 'b', 'e', 'b', 'c', 'c', 'd', 'e', 'e', 'b', 'e', 'a', 'd', 'c', 'b', 'c', 'e', 'd', 'a', 'd', 'a', 'b', 'd', 'd', 'b', 'e', 'e', 'e', 'c', 'e', 'c', 'd', 'c', 'a', 'a', 'c', 'e', 'd', 'e', 'd', 'd', 'c', 'c', 'e', 'c', 'a', 'd', 'e', 'e', 'b', 'e', 'a', 'd', 'e', 'c', 'a', 'a', 'd', 'b', 'b', 'c', 'b', 'b', 'e', 'd', 'd', 'e', 'b', 'd', 'a', 'c', 'e', 'd', 'b', 'e', 'b', 'c', 'e', 'a', 'c', 'b', 'c', 'b', 'd', 'd', 'e', 'e', 'c', 'b', 'd', 'a', 'c', 'b', 'b', 'a', 'b', 'c', 'a', 'b', 'b', 'a', 'e', 'd', 'c', 'a', 'e', 'd', 'b', 'd', 'a', 'd', 'd', 'b', 'a', 'e', 'e', 'c', 'b', 'e', 'd', 'c', 'b', 'c', 'e', 'e', 'e', 'd', 'e', 'a', 'a', 'c', 'b', 'd', 'a', 'a', 'c', 'a', 'd', 'd', 'b', 'b', 'd', 'a', 'd', 'c', 'c', 'c', 'e', 'd', 'e', 'b', 'e', 'e', 'b', 'a', 'c', 'b', 'c', 'b', 'd', 'b', 'c', 'c', 'b', 'c', 'e', 'b', 'a', 'd', 'c', 'c', 'd', 'd', 'e', 'd', 'b', 'c', 'b', 'c', 'a', 'd', 'e', 'a', 'a', 'e', 'd', 'c', 'a', 'd', 'd', 'c', 'd', 'a', 'a', 'e', 'a', 'c', 'a', 'c')",21,4,14090
10,spec_1.dot,2.93,"('e', 'a', 'e', 'e', 'c', 'e', 'e', 'c', 'd', 'd')",21,4,6038
10,spec_3.dot,18.8,"('b', 'e', 'e', 'b', 'd', 'b', 'e', 'e', 'e', 'b', 'a', 'e', 'a', 'e', 'a', 'b', 'a', 'c', 'e', 'd', 'e', 'a', 'd', 'd', 'a', 'a', 'a', 'e', 'e', 'e', 'd', 'b', 'e', 'a', 'c', 'a', 'd', 'c', 'b', 'd', 'd', 'c', 'b', 'b')",21,4,36252
10,spec_2.dot,2.24,"('e', 'a', 'e', 'e', 'c', 'd', 'b', 'a', 'e', 'b', 'a', 'b', 'a', 'd', 'a', 'b', 'd', 'a', 'e', 'e', 'c', 'c', 'd', 'd', 'e', 'e')",21,4,7049
8,spec_5.dot,1.03,"('c', 'd', 'b', 'a', 'd')",22,9,5555
8,spec_4.dot,2.04,"('d', 'e', 'b', 'a', 'c', 'd', 'c', 'b', 'a', 'c', 'd', 'd')",20,8,5215
8,spec_1.dot,1.81,"('e', 'a', 'b', 'b', 'e', 'b', 'b', 'a', 'd', 'a', 'b', 'c', 'a', 'c', 'd', 'b', 'e', 'a', 'e', 'e', 'b', 'c', 'd', 'a', 'd', 'd', 'b', 'a', 'b')",20,8,5645
8,spec_3.dot,1.13,"('c', 'd', 'b', 'a', 'b', 'e', 'd', 'd', 'a', 'b', 'b', 'c', 'e', 'b', 'c', 'a', 'c', 'c', 'a')",20,8,4976
8,spec_2.dot,0.121,"('c', 'a', 'd', 'a', 'b', 'c', 'd', 'e', 'c', 'b', 'a', 'b', 'a')",1,0,200
17,spec_5.dot,2.53,"('e', 'b', 'd', 'a', 'c', 'd', 'c', 'a', 'e', 'd', 'd', 'e', 'e', 'c', 'e', 'b', 'd', 'b', 'd', 'c', 'b')",21,6,7788
17,spec_4.dot,13.7,"('b', 'd', 'c', 'a', 'b', 'a', 'd', 'c', 'e', 'b', 'b', 'b', 'c', 'd', 'c', 'b', 'c', 'a', 'a', 'a', 'b', 'd', 'd', 'd', 'b', 'a', 'd', 'c', 'c', 'c', 'd', 'd', 'd', 'a', 'c', 'd', 'c', 'd', 'c', 'c', 'e', 'c', 'e', 'b', 'c', 'd', 'e', 'd', 'd')",21,6,24220
17,spec_1.dot,3.44,"('c', 'e', 'c', 'e', 'e', 'b', 'b', 'd', 'e', 'e', 'a', 'c', 'a', 'd', 'd', 'c', 'a', 'e', 'e', 'b', 'e', 'a', 'c', 'e', 'b', 'd', 'b', 'd', 'b', 'c', 'c', 'd', 'b', 'c', 'd', 'b', 'a', 'e', 'a', 'c', 'e', 'd', 'c', 'd', 'c', 'd', 'c', 'a', 'c')",21,6,9668
17,spec_3.dot,7.23,"('d', 'e', 'd', 'd', 'a', 'c', 'a', 'a', 'd', 'd', 'a', 'e', 'a', 'b', 'a', 'd', 'a', 'b', 'b', 'c', 'c', 'e', 'e', 'd', 'b', 'a', 'd', 'c', 'c', 'c', 'e', 'b', 'c', 'b', 'e', 'c')",21,6,9811
17,spec_2.dot,4.59,"('d', 'e', 'e', 'a', 'b', 'b', 'd', 'd', 'b', 'c', 'a', 'a', 'b', 'b', 'e', 'd', 'd', 'a', 'd', 'c', 'a', 'b', 'e', 'c', 'a', 'a', 'e', 'd', 'd', 'a', 'a', 'd', 'a', 'd', 'b', 'a', 'a', 'e', 'a', 'd', 'b', 'b', 'c')",21,6,9188
15,spec_4.dot,14.2,"('d', 'a', 'c', 'e', 'c', 'b', 'e', 'd', 'b', 'd', 'c', 'e', 'e', 'c', 'd', 'b', 'b', 'c', 'd', 'a', 'e', 'b', 'c', 'b', 'b', 'e', 'd', 'a', 'd', 'b', 'd', 'c', 'a', 'd', 'a', 'b', 'd', 'a', 'c', 'e', 'b', 'c', 'b', 'e', 'b', 'b', 'd', 'a', 'e', 'b', 'b', 'b', 'c', 'b', 'c', 'a', 'c', 'a', 'e', 'c', 'd', 'c', 'e', 'c', 'b', 'e', 'e', 'd', 'c', 'a', 'c', 'a', 'e', 'a', 'e', 'd', 'a', 'a', 'c', 'd', 'd', 'c')",16,12,36390
15,spec_1.dot,1.15,"('d', 'e', 'd', 'c', 'a', 'd', 'd', 'e', 'd', 'c', 'd', 'a', 'b', 'a', 'c', 'd', 'd', 'c', 'a', 'b', 'c', 'a', 'b', 'd')",16,12,4790
15,spec_3.dot,2.93,"('a', 'd', 'a', 'a', 'a', 'b', 'a', 'd', 'a', 'e', 'a', 'a', 'a', 'e', 'd', 'a', 'c', 'a', 'a', 'd', 'e', 'b', 'd', 'd', 'd', 'b', 'a', 'e', 'c', 'a', 'b', 'b', 'e', 'a', 'c', 'c', 'e', 'b', 'c', 'b', 'd', 'c', 'b', 'b', 'd', 'c', 'd', 'd', 'b', 'e', 'e', 'd', 'b', 'b', 'e', 'c', 'c', 'e', 'c', 'd', 'b', 'a', 'd', 'a', 'a', 'c', 'e', 'd', 'c', 'b', 'e', 'd', 'e', 'e', 'e', 'c', 'a', 'e', 'e', 'a', 'd', 'c', 'e', 'd', 'e', 'd', 'a', 'b', 'c', 'd', 'c', 'c', 'c', 'a', 'd', 'a', 'c', 'b', 'b', 'a', 'a', 'b', 'e', 'c')",16,12,9590
15,spec_2.dot,8.11,"('d', 'c', 'c', 'd', 'c', 'a', 'e', 'a', 'b', 'c', 'c', 'd', 'e', 'c', 'd', 'c', 'e', 'd', 'b', 'c', 'c', 'd', 'a', 'e', 'd', 'e', 'c', 'e', 'e', 'e', 'c', 'e', 'e', 'e', 'd', 'e', 'c', 'a', 'd', 'b', 'c', 'd', 'b', 'b', 'a', 'b', 'b', 'd', 'e', 'e', 'b', 'e', 'e', 'e', 'e', 'c', 'a', 'd', 'b', 'd', 'c', 'c', 'b', 'e', 'd', 'd')",16,12,23190
