name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries,mistake_time_rand,mistake_rand,rand_num_queries
14,spec_second_1.dot,50.0,"('d', 'b', 'e', 'd', 'c', 'a', 'e', 'd', 'd')",31,4,28258,24.9,"('d', 'c', 'b', 'c', 'c', 'c', 'e', 'a', 'd', 'e', 'e', 'd', 'a', 'a', 'a', 'b', 'a', 'b', 'e', 'e', 'e', 'e', 'e', 'd', 'd', 'a', 'a', 'e', 'a', 'e', 'b', 'a', 'a', 'd', 'e', 'c', 'b', 'd', 'c', 'd', 'd', 'c', 'b', 'e', 'c', 'a', 'd', 'a', 'a', 'b', 'b', 'a', 'd', 'c', 'e', 'c', 'a', 'd', 'e', 'e', 'b', 'a', 'b', 'd', 'a', 'c', 'c', 'c', 'b', 'c', 'b', 'e', 'e', 'c', 'c', 'a', 'a', 'd', 'b', 'a', 'd', 'b', 'a', 'a', 'e', 'c', 'b', 'b', 'd', 'c', 'b', 'c', 'c', 'e', 'a', 'a', 'b', 'b', 'a', 'c', 'c', 'c', 'b', 'e', 'c', 'e', 'b', 'd', 'e', 'd', 'a', 'd', 'd', 'e', 'd', 'd', 'd', 'b', 'a', 'c', 'e', 'd', 'd', 'd', 'd', 'd', 'd', 'e', 'e', 'c', 'a', 'c', 'c', 'e', 'c', 'e', 'e', 'c', 'c', 'c', 'e', 'c', 'e', 'c', 'b', 'b', 'c', 'b', 'b', 'c', 'd', 'c', 'e', 'b', 'a', 'e', 'd', 'a', 'd', 'b', 'e', 'd', 'a', 'e', 'd', 'a', 'e', 'e', 'c', 'b', 'd', 'a', 'a', 'b', 'a', 'd', 'b', 'e', 'e', 'a', 'd', 'e', 'd', 'e', 'b', 'd', 'a', 'e', 'a', 'e', 'b', 'c', 'e', 'b', 'a', 'd', 'd', 'd', 'd', 'c', 'e', 'b', 'd', 'b', 'e', 'e', 'e', 'a', 'a', 'e', 'b', 'e', 'b', 'd', 'b', 'e', 'd', 'd', 'd', 'c', 'b', 'b', 'e', 'e', 'b', 'e', 'd', 'd', 'c', 'd', 'd', 'a', 'e', 'd', 'e', 'd', 'a', 'e', 'e', 'c', 'e', 'a', 'e', 'd', 'c', 'e', 'e', 'a', 'c', 'a', 'b', 'd', 'b', 'a', 'e', 'b', 'c', 'e', 'b', 'c', 'e', 'c', 'a', 'c', 'e', 'e', 'b', 'a', 'd', 'a', 'd', 'd', 'b', 'b', 'a', 'a', 'b', 'a', 'b', 'e', 'b', 'c', 'e', 'b', 'd', 'a', 'a', 'b', 'c', 'b', 'e', 'a', 'd', 'c', 'b', 'e', 'e', 'b', 'b', 'b', 'c', 'a', 'e', 'e', 'b', 'd', 'e', 'd', 'a', 'e', 'b', 'e', 'd', 'c', 'b', 'c', 'a', 'c', 'c', 'a', 'b', 'b', 'b', 'a', 'b', 'e', 'a', 'b', 'a', 'e', 'c', 'c', 'c', 'd', 'e', 'c', 'd', 'd', 'd', 'b', 'a', 'c', 'd', 'b', 'b', 'a', 'b', 'a', 'c', 'a', 'c', 'c', 'c', 'c', 'b', 'c', 'd', 'b', 'e', 'd', 'e', 'a', 'b', 'd', 'd', 'a', 'a', 'd', 'e', 'b', 'e', 'd', 'b', 'b', 'e', 'a', 'd', 'd', 'c', 'e', 'e', 'b', 'd', 'a', 'd', 'b', 'e', 'c', 'a', 'a', 'd', 'a', 'e', 'c', 'e', 'b', 'b', 'e', 'd', 'e', 'e', 'c', 'b', 'a', 'a', 'a', 'c', 'b', 'd', 'd', 'd', 'e', 'b', 'b', 'd', 'c', 'e', 'b', 'd', 'c', 'c', 'e')",65600
14,spec_second_5.dot,36.1,"('b', 'b', 'a', 'a', 'a', 'd', 'd', 'd', 'a', 'd', 'd', 'b', 'e', 'd', 'c')",45,4,70221,20.9,"('d', 'e', 'b', 'd', 'e', 'd', 'a', 'a', 'c', 'c', 'd', 'e', 'a', 'b', 'c', 'e', 'a', 'd', 'e', 'e', 'd', 'c', 'b', 'a', 'e', 'a', 'a', 'a', 'b', 'e', 'b', 'a', 'd', 'a', 'd', 'e', 'c', 'c', 'a', 'e', 'c', 'e', 'd', 'a', 'b', 'c', 'e', 'e', 'c', 'c', 'a', 'd', 'd', 'c', 'c', 'd', 'a', 'a', 'b', 'a', 'a', 'd', 'd', 'b', 'a', 'c', 'e', 'd', 'e', 'a', 'c', 'c', 'b', 'b', 'd', 'd', 'a', 'e', 'b', 'e', 'e', 'b', 'b', 'c', 'd', 'd', 'b', 'c', 'b', 'b', 'e', 'b', 'a', 'd', 'd', 'c', 'e', 'e', 'b', 'a', 'c', 'a', 'e', 'e', 'b', 'd', 'd', 'd', 'a', 'a', 'd', 'd', 'a', 'b', 'b', 'b', 'c', 'e', 'a', 'b', 'c', 'e', 'e', 'd', 'b', 'd', 'e', 'd', 'c', 'd', 'a', 'e', 'a', 'c', 'a', 'a', 'e', 'c', 'e', 'a', 'd', 'c', 'b', 'a', 'a', 'e')",54800
14,spec_second_3.dot,4.37,"('d', 'b', 'e', 'a', 'c', 'a', 'e', 'a', 'a', 'b')",20,3,12545,46.1,NAN,120000
21,spec_second_4.dot,11.5,"('a', 'b', 'b', 'a', 'c', 'b', 'c', 'a', 'd', 'c', 'e', 'd')",35,20,23351,3.51,"('d', 'b', 'c', 'a', 'a', 'e', 'e', 'b', 'b', 'b', 'e', 'e', 'b', 'c', 'a', 'd', 'c', 'e', 'd', 'e', 'e', 'e', 'd', 'e', 'c', 'd', 'e', 'b', 'e', 'c', 'b', 'e', 'a', 'd', 'a', 'e', 'e', 'a', 'a', 'e', 'b', 'b', 'd', 'c', 'd', 'c', 'b', 'a', 'c', 'c', 'd', 'c', 'd', 'c', 'd', 'a', 'e', 'd', 'e', 'd', 'a', 'a', 'c', 'a', 'b', 'd', 'a', 'b', 'd', 'd', 'c', 'd', 'b', 'b', 'b', 'e', 'd', 'a', 'd', 'e', 'd', 'b', 'a', 'c', 'e', 'd', 'b', 'b', 'b', 'd', 'b', 'd', 'd', 'd', 'd', 'c', 'd', 'e', 'e', 'e', 'e', 'e', 'b', 'e', 'a', 'c', 'a', 'a', 'd', 'b', 'e', 'a', 'c', 'c', 'a', 'e', 'a', 'e', 'a', 'd', 'e', 'c', 'c', 'c', 'e', 'a', 'e', 'a', 'c', 'd', 'c', 'a', 'a', 'd', 'd', 'e', 'e', 'a', 'c', 'd', 'e', 'e', 'a', 'b', 'e', 'c', 'c', 'e', 'e')",8400
21,spec_second_2.dot,4.5,"('e', 'c', 'a', 'b', 'c', 'b', 'b', 'e', 'e', 'a', 'e', 'c', 'd', 'b')",26,11,13781,47.0,NAN,120000
21,spec_second_1.dot,33.0,"('c', 'd', 'e', 'b', 'c', 'd', 'a', 'd', 'a', 'a', 'b', 'a', 'e', 'e')",36,15,53020,17.9,"('b', 'e', 'c', 'e', 'b', 'b', 'b', 'a', 'd', 'e', 'b', 'c', 'd', 'a', 'c', 'd', 'c', 'd', 'd', 'd', 'a', 'd', 'a', 'c', 'b', 'e', 'd', 'd', 'b', 'b', 'e', 'b', 'a', 'c', 'a', 'b', 'c', 'b', 'e', 'a', 'e', 'd', 'b', 'd', 'b', 'c', 'e', 'a', 'b', 'b', 'b', 'c', 'e', 'c', 'e', 'c', 'd', 'c', 'c', 'b', 'e', 'c', 'e', 'e', 'a', 'a', 'c', 'b', 'd', 'b', 'a', 'e', 'c', 'a', 'c', 'd', 'b', 'c', 'a', 'c', 'd', 'b', 'e', 'e', 'a', 'c', 'b', 'a', 'e', 'd', 'c')",47800
21,spec_second_5.dot,14.0,"('a', 'b', 'e', 'c', 'b', 'c', 'a', 'c', 'd', 'e', 'e', 'b', 'a', 'e', 'd', 'c')",37,18,25036,24.5,"('b', 'e', 'c', 'a', 'c', 'c', 'c', 'b', 'a', 'a', 'd', 'b', 'b', 'd', 'e', 'e', 'e', 'e', 'c', 'e', 'b', 'e', 'd', 'e', 'e', 'c', 'a', 'a', 'e', 'b', 'a', 'c', 'd', 'd', 'e', 'a', 'a', 'd', 'd', 'b', 'a', 'b', 'c', 'e', 'e', 'b', 'a', 'c', 'b', 'a', 'b', 'c', 'c', 'a', 'c')",57800
21,spec_second_3.dot,5.63,"('a', 'a', 'a', 'c', 'a', 'e', 'c', 'c', 'c', 'd', 'a', 'b', 'c', 'a')",30,18,16573,4.33,"('d', 'e', 'a', 'e', 'd', 'b', 'c', 'c', 'e', 'c', 'a', 'e', 'd', 'c', 'c', 'b', 'd', 'c', 'b', 'a', 'b', 'e', 'c', 'd', 'c', 'c', 'e', 'd', 'd', 'e', 'e', 'd', 'c', 'd', 'd', 'a', 'c', 'e', 'e', 'a', 'a', 'd', 'c', 'e', 'e', 'c', 'e', 'b', 'c', 'd', 'b', 'e', 'a', 'd', 'a', 'd', 'd', 'c', 'd', 'd', 'e', 'd', 'd', 'd', 'b', 'e', 'c', 'd', 'a', 'e', 'd', 'e', 'e', 'd', 'b', 'e', 'd', 'e', 'a', 'a', 'b', 'a', 'e', 'a', 'b', 'e', 'd', 'b', 'c', 'e', 'e', 'c', 'd', 'c', 'c', 'd', 'b', 'e', 'e', 'e', 'b', 'd', 'e', 'c', 'e', 'a', 'd', 'c', 'a', 'c', 'c', 'a', 'd', 'd', 'd', 'a', 'b', 'a', 'd', 'd', 'c')",11000
19,spec_second_4.dot,18.0,"('a', 'b', 'a', 'e', 'a', 'b', 'b', 'a', 'b', 'a', 'a', 'c', 'b')",30,17,38249,0.232,"('e', 'a', 'a', 'd', 'c', 'a', 'a', 'c', 'c', 'e', 'e', 'e', 'e', 'c', 'e', 'a', 'd', 'b', 'a', 'e', 'a', 'e', 'e', 'a', 'e', 'e', 'b', 'd', 'e', 'e', 'e', 'a', 'e', 'a', 'e', 'd', 'e', 'b', 'a', 'b', 'e', 'd', 'b', 'e', 'b', 'd', 'd', 'd', 'e', 'c', 'e', 'b', 'c', 'b', 'e', 'c', 'b', 'b', 'c', 'b', 'b', 'a', 'd', 'd', 'a', 'b', 'b', 'c', 'd', 'b', 'e', 'c', 'a', 'c', 'c', 'd', 'b', 'e', 'e', 'b', 'e', 'c', 'e', 'e', 'a', 'c', 'd', 'd', 'b', 'b', 'a', 'c', 'd', 'd', 'b', 'e', 'b', 'c', 'd', 'b', 'a', 'b', 'e')",400
19,spec_second_2.dot,8.71,"('c', 'b', 'a', 'e', 'a', 'e', 'c', 'b', 'c', 'a', 'd', 'b')",27,16,15960,57.9,"('b', 'b', 'b', 'e', 'b', 'e', 'd', 'b', 'a', 'b', 'a', 'c', 'd', 'b', 'c', 'a', 'e', 'e', 'e', 'd', 'e', 'c', 'd', 'e', 'd', 'd', 'c', 'e', 'b', 'c', 'c', 'd', 'e', 'c', 'c', 'd', 'd', 'd', 'a', 'e', 'c', 'e', 'a', 'b', 'a', 'e', 'c', 'a', 'd', 'e', 'b', 'd', 'd', 'b', 'c', 'c', 'a', 'd', 'c')",110000
19,spec_second_1.dot,10.0,"('e', 'd', 'a', 'c', 'a', 'e', 'a', 'a', 'a', 'd', 'a', 'b')",29,18,26226,18.7,"('c', 'e', 'c', 'e', 'b', 'e', 'c', 'b', 'b', 'c', 'b', 'b', 'c', 'a', 'e', 'e', 'e', 'a', 'a', 'a', 'b', 'a', 'e', 'd', 'd', 'd', 'e', 'd', 'c', 'e', 'a', 'e', 'c', 'e', 'b', 'c', 'c', 'c', 'd', 'c', 'b', 'd', 'b', 'b', 'b', 'd', 'b', 'b', 'd', 'e', 'a', 'c')",35200
19,spec_second_5.dot,21.2,"('c', 'e', 'c', 'e', 'a', 'a', 'b', 'e', 'b', 'a', 'b', 'c', 'd')",41,24,55620,12.9,"('c', 'd', 'e', 'a', 'e', 'e', 'c', 'd', 'b', 'd', 'a', 'b', 'd', 'b', 'a', 'b', 'c', 'b', 'c', 'a', 'e', 'e', 'c', 'c', 'b', 'b', 'e', 'c', 'b', 'e', 'b', 'a', 'b', 'c', 'c', 'b', 'b', 'd', 'e', 'd', 'e', 'c', 'b', 'b', 'e', 'a', 'c', 'b', 'c', 'e', 'b', 'e', 'e', 'e', 'd', 'c', 'b', 'a', 'd', 'e', 'c', 'd', 'd', 'b', 'e', 'e', 'e', 'e', 'e', 'e', 'b', 'a', 'a', 'd', 'a', 'c', 'b', 'e', 'd', 'e', 'e', 'e', 'b', 'd', 'd', 'c', 'b', 'd', 'a', 'b', 'd', 'a', 'c', 'e', 'd', 'd', 'a', 'a', 'd', 'e', 'a', 'c', 'd', 'a', 'e', 'e', 'd', 'd', 'c', 'd', 'a', 'e', 'b', 'b', 'd', 'e', 'c', 'c', 'c', 'c', 'c', 'e', 'a', 'e', 'a', 'd', 'a', 'b', 'a', 'e', 'd', 'e', 'c', 'd', 'a', 'e', 'c', 'a', 'e', 'a', 'c', 'b', 'e', 'a', 'd', 'c', 'b', 'a', 'd', 'a', 'e', 'b', 'b', 'b', 'e', 'd', 'd', 'b', 'e', 'a', 'd', 'a', 'b', 'b', 'c', 'e', 'a', 'd', 'a', 'a', 'd', 'a', 'c', 'd', 'e', 'b', 'a', 'a')",24600
19,spec_second_3.dot,16.4,"('a', 'b', 'a', 'd', 'a', 'e', 'b', 'b', 'd', 'b', 'a', 'b', 'b', 'a', 'a')",32,19,39285,16.9,"('d', 'b', 'c', 'b', 'e', 'd', 'a', 'd', 'd', 'b', 'd', 'c', 'b', 'c', 'd', 'd', 'b', 'e', 'b', 'b', 'e', 'd', 'e', 'c', 'b', 'b', 'c', 'b', 'c', 'e', 'e', 'b', 'c', 'd', 'b', 'e', 'e', 'a', 'd', 'e', 'a', 'c', 'b', 'a', 'e', 'e', 'c', 'a', 'c', 'a', 'a', 'd', 'a')",31000
29,spec_second_4.dot,71.7,"('a', 'a', 'c', 'a', 'b', 'd', 'a', 'c', 'c', 'e', 'c')",24,8,14775,15.5,"('b', 'e', 'e', 'b', 'd', 'c', 'a', 'b', 'd', 'a', 'c', 'e', 'c', 'e', 'a', 'd', 'a')",35400
29,spec_second_2.dot,51.3,"('b', 'c', 'd', 'd', 'a', 'c', 'e', 'a', 'a')",26,8,31865,1.65,"('a', 'e', 'c', 'a', 'e', 'b', 'b', 'a', 'b', 'b', 'b', 'd', 'b', 'b', 'a', 'b', 'e', 'e', 'd', 'c', 'c', 'c', 'a', 'b', 'b', 'a', 'd', 'e', 'a', 'c', 'b', 'c', 'c', 'a', 'b', 'b', 'c', 'c', 'd', 'b', 'd', 'd', 'c', 'e', 'c', 'e', 'c', 'c', 'c', 'a', 'e', 'a', 'a', 'a', 'e', 'a', 'd', 'a', 'a', 'e', 'a', 'b', 'b', 'a', 'a', 'b', 'e', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'd', 'c', 'b', 'c', 'e', 'b', 'e', 'd', 'a', 'd', 'b', 'c', 'd', 'e', 'e', 'b', 'd', 'c', 'e', 'e', 'e', 'b', 'b', 'c', 'c', 'b', 'd', 'b', 'a', 'b', 'c', 'b', 'e', 'd', 'b', 'a', 'e', 'a', 'd', 'b', 'a', 'a', 'b', 'a', 'a', 'e', 'a', 'e', 'a', 'a', 'a', 'd', 'e', 'd', 'a', 'd', 'd', 'c', 'd', 'c', 'e', 'b', 'b', 'b', 'a', 'd', 'd', 'c', 'b', 'a', 'c', 'a', 'e', 'c', 'b', 'e', 'b', 'e', 'e', 'b', 'b', 'b', 'a', 'c', 'd', 'e', 'b', 'b', 'b', 'd', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'd', 'e', 'd', 'e', 'a', 'c', 'd', 'c', 'a', 'd')",3600
29,spec_second_1.dot,13.0,"('d', 'd', 'b', 'c', 'a', 'a', 'b', 'b', 'd', 'e')",27,8,12854,7.95,"('a', 'c', 'd', 'a', 'e', 'e', 'c', 'a', 'c', 'a', 'b', 'd', 'a', 'c', 'b', 'e', 'd', 'b', 'd', 'e', 'b', 'd', 'a', 'e', 'c', 'c', 'a', 'c', 'e', 'e', 'c', 'a', 'e', 'c', 'e', 'b', 'b', 'a', 'd', 'c', 'd', 'e', 'b', 'c', 'b', 'd', 'b', 'b')",17400
29,spec_second_5.dot,21.8,"('b', 'e', 'b', 'a', 'e', 'b', 'd', 'd', 'c', 'b')",25,8,12098,2.99,"('b', 'c', 'e', 'd', 'c', 'c', 'c', 'e', 'b', 'b', 'd', 'b', 'a', 'e', 'b', 'a', 'd', 'a', 'c', 'c', 'd', 'a', 'd', 'c', 'b', 'c', 'd', 'a', 'e', 'b', 'c', 'e', 'b', 'c', 'd', 'e', 'c', 'e', 'c', 'e', 'c', 'e', 'a', 'a', 'b', 'c', 'b', 'c', 'b', 'b', 'c', 'd', 'd', 'd', 'e', 'b', 'a', 'a', 'a', 'a', 'd', 'e', 'a', 'b', 'b', 'd', 'b', 'b', 'e', 'd', 'e', 'a', 'c', 'b', 'c', 'c', 'c', 'c', 'a', 'd', 'a', 'b', 'b', 'a', 'b', 'c', 'e', 'd', 'e', 'c', 'e', 'c', 'c', 'e', 'b', 'a', 'e', 'a', 'e', 'e', 'e', 'c', 'a', 'c', 'b', 'e', 'c', 'a', 'a', 'c', 'e', 'e', 'a', 'd', 'd', 'e', 'd', 'b', 'e', 'a', 'b', 'e', 'd', 'a', 'a', 'd', 'd', 'b', 'd', 'e', 'b', 'd', 'b', 'c', 'e', 'e', 'b', 'b', 'a', 'a', 'a', 'c', 'd', 'e', 'c', 'b', 'b', 'c', 'c', 'd', 'a', 'd', 'a', 'c', 'e', 'e', 'a', 'd', 'b', 'd', 'a', 'e', 'c', 'a', 'b', 'a', 'a', 'a', 'd', 'a', 'b', 'e', 'b', 'a', 'e', 'a', 'a', 'a', 'd', 'c', 'd', 'b', 'd', 'b', 'b', 'a', 'e', 'b', 'e', 'b', 'a', 'e', 'c', 'd', 'd', 'e', 'b', 'a', 'c', 'e', 'c', 'e', 'e', 'b', 'b', 'c', 'e', 'e', 'd', 'a', 'a', 'a', 'e', 'b', 'd', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'd', 'a', 'd', 'a', 'b', 'c', 'c', 'a', 'a', 'c', 'b', 'b', 'c', 'c', 'e', 'c', 'a', 'b', 'a', 'a', 'b', 'c', 'e', 'a', 'a', 'd', 'a', 'd', 'a', 'e', 'e', 'b', 'd', 'a', 'e', 'b', 'c', 'd', 'e', 'd', 'c', 'a', 'c', 'b', 'd', 'e', 'd', 'c', 'e', 'b', 'c', 'a', 'a', 'b', 'd', 'd', 'b', 'b', 'c', 'e', 'd', 'e', 'c', 'a', 'b', 'b', 'd', 'e', 'b', 'd', 'b', 'c', 'a', 'e', 'a', 'a', 'b', 'b', 'b', 'd', 'a', 'b', 'e')",6600
29,spec_second_3.dot,9.15,"('a', 'd', 'b', 'c', 'e', 'b', 'b', 'b', 'a', 'd', 'a', 'd', 'd')",31,10,23643,9.61,"('e', 'a', 'e', 'd', 'a', 'b', 'a', 'd', 'b', 'e', 'c', 'b', 'e', 'a', 'b', 'a', 'd', 'a', 'e', 'a', 'e', 'a', 'c', 'e', 'c', 'a', 'e', 'd', 'b', 'b', 'e', 'a', 'c', 'e', 'd', 'c', 'e', 'c', 'c', 'b', 'e', 'd', 'e', 'd', 'c', 'e', 'c', 'd', 'd', 'e', 'b', 'a', 'c', 'c', 'a', 'e', 'e', 'e', 'a', 'e', 'c', 'b', 'b', 'd', 'a', 'e', 'c', 'a', 'a', 'd', 'e', 'b', 'd', 'c', 'e', 'b', 'd', 'a', 'c', 'b', 'e', 'c', 'a', 'b', 'a', 'b', 'c', 'c', 'a', 'c', 'd', 'd', 'a', 'd', 'b', 'c', 'd', 'a', 'e', 'b', 'c', 'd', 'c', 'b', 'd', 'a', 'e', 'a', 'e', 'b', 'a', 'd', 'a', 'c', 'c', 'b', 'a', 'b', 'd', 'e', 'b', 'd', 'b', 'a', 'd', 'e', 'e', 'a', 'b', 'e', 'c', 'd', 'd', 'a', 'e', 'b', 'd', 'e', 'd', 'e', 'a', 'e', 'a', 'd', 'd', 'd', 'b', 'c', 'b', 'c', 'c', 'e', 'd', 'd', 'a', 'd', 'b', 'd', 'd', 'e', 'b', 'b', 'c', 'e', 'd', 'b', 'b', 'a', 'b', 'd', 'b', 'b', 'd', 'b', 'd', 'a', 'e', 'c', 'c', 'c', 'c', 'b', 'b', 'd', 'e', 'd', 'a', 'c', 'e', 'a', 'b', 'c', 'd', 'b', 'a', 'e', 'c', 'b', 'b', 'a', 'b', 'b', 'd', 'e', 'd', 'b', 'c', 'c', 'c', 'b', 'c', 'a', 'a', 'a', 'c')",21000
25,spec_second_4.dot,12.3,NAN,8,3,36684,40.4,NAN,120000
25,spec_second_2.dot,12.4,NAN,8,3,36682,40.4,NAN,120000
25,spec_second_1.dot,10.2,NAN,8,3,30017,37.6,NAN,120000
25,spec_second_5.dot,11.4,NAN,8,3,36687,35.5,NAN,120000
25,spec_second_3.dot,10.9,NAN,8,3,36688,35.4,NAN,120000
10,spec_second_4.dot,48.7,"('e', 'a', 'e', 'a', 'a', 'e', 'b', 'b', 'a', 'b', 'b')",49,10,50280,37.2,"('b', 'd', 'a', 'b', 'a', 'c', 'b', 'e', 'c', 'a', 'd', 'd', 'c', 'c', 'd', 'a', 'c', 'd', 'd', 'c', 'b', 'e', 'b', 'a', 'c', 'b', 'b', 'a', 'c', 'd', 'c', 'e', 'e', 'd', 'a', 'e', 'd', 'b', 'a', 'a', 'd', 'c', 'b', 'b', 'a', 'c', 'a', 'd', 'e', 'a', 'e', 'e', 'e', 'e', 'c', 'd', 'a', 'b', 'e', 'd', 'c', 'a')",70600
10,spec_second_2.dot,94.1,"('e', 'a', 'c', 'a', 'c', 'a', 'a', 'd', 'd', 'a', 'c', 'a')",39,11,36822,0.519,"('c', 'b', 'a', 'c', 'e', 'd', 'b', 'a', 'd', 'a', 'd', 'd', 'a', 'b', 'c', 'c', 'a', 'd', 'a', 'c', 'c', 'd', 'b', 'b', 'b', 'c', 'b', 'a', 'd', 'b', 'c', 'b', 'e', 'a', 'd', 'd', 'a', 'e', 'c', 'd', 'd', 'a', 'e', 'a', 'c', 'c', 'd', 'b', 'e', 'c', 'e', 'b', 'b', 'e', 'a', 'c', 'c', 'd', 'e', 'd', 'e', 'b', 'c', 'a', 'a', 'a', 'a', 'c', 'd', 'b', 'd', 'e', 'c', 'b', 'c', 'e', 'd', 'e', 'a', 'b', 'c', 'a', 'e', 'e', 'b', 'b', 'c', 'd', 'e', 'e', 'c', 'a', 'c', 'd', 'c', 'e', 'b', 'd', 'd', 'c', 'e', 'c', 'e', 'b', 'd', 'b', 'a', 'b', 'b', 'c', 'a', 'd', 'c', 'a', 'd', 'b', 'd', 'd', 'e', 'a', 'b', 'd', 'e', 'e', 'd', 'b')",1000
10,spec_second_1.dot,1.66e+02,"('a', 'a', 'b', 'a', 'd', 'e', 'a', 'c', 'b', 'a', 'a', 'b', 'c', 'c', 'a')",31,7,52699,0.615,"('e', 'e', 'e', 'c', 'b', 'd', 'c', 'a', 'd', 'e', 'a', 'a', 'e', 'd', 'e', 'b')",1200
10,spec_second_5.dot,82.7,"('d', 'e', 'b', 'b', 'b', 'e', 'b', 'e', 'a', 'b', 'a')",28,7,36385,37.9,"('d', 'a', 'a', 'e', 'd', 'c', 'c', 'c', 'a', 'd', 'd', 'd', 'd', 'e', 'b', 'e', 'e', 'e', 'a')",71000
10,spec_second_3.dot,7.49,"('e', 'a', 'e', 'e', 'b', 'a', 'c', 'a')",25,6,10059,43.7,"('a', 'b', 'e', 'a', 'e', 'c', 'e', 'b', 'a', 'e', 'd', 'c', 'b', 'a', 'b', 'e', 'e', 'a', 'c', 'd', 'a', 'b', 'a', 'c', 'a', 'b', 'b', 'e', 'e', 'c', 'c', 'b', 'c', 'a', 'a', 'c', 'e', 'e', 'b', 'e', 'e', 'b', 'b', 'e', 'e', 'e', 'd', 'a', 'b', 'e', 'd', 'e', 'e', 'a', 'd', 'a', 'd', 'e', 'b', 'a', 'c', 'e', 'd', 'a', 'c', 'b', 'b', 'b', 'd', 'e', 'e', 'e', 'c', 'd', 'e', 'd', 'a', 'a', 'c', 'c', 'e', 'c', 'd', 'a', 'e', 'e', 'a', 'c', 'b', 'd', 'a', 'a', 'a', 'd', 'e', 'd', 'd', 'a', 'c', 'c', 'c', 'a', 'a', 'a', 'b', 'b', 'a', 'd', 'e', 'd', 'e', 'a', 'c', 'a', 'c', 'd', 'b', 'd', 'b', 'e', 'e', 'c', 'b', 'c', 'a', 'e', 'e', 'b', 'e', 'a', 'e', 'b', 'e', 'b', 'a', 'a', 'c', 'a', 'a', 'a', 'e', 'c', 'd', 'e', 'c', 'b', 'b', 'a', 'c', 'c', 'd', 'd', 'e', 'a', 'c', 'e', 'c', 'd', 'c', 'e', 'e', 'b', 'd', 'c', 'c', 'c', 'b', 'c', 'd', 'a', 'b', 'a', 'd', 'd', 'e', 'b', 'e', 'c', 'a', 'e', 'a', 'e', 'd', 'e', 'e', 'd', 'a', 'e', 'e', 'e', 'e', 'd', 'a', 'd', 'e', 'e', 'c', 'b', 'b', 'c', 'c', 'd', 'a', 'b', 'b', 'a', 'd', 'd', 'e', 'd', 'a', 'a', 'b', 'b', 'a', 'c', 'c', 'd', 'e', 'e', 'e', 'b', 'b', 'd', 'd', 'c', 'c', 'e', 'a', 'e', 'a', 'd', 'd', 'd', 'a', 'e', 'd', 'e', 'a', 'b', 'b', 'b', 'b', 'd', 'e', 'a', 'c', 'a', 'c', 'a', 'd', 'd', 'e', 'b', 'e', 'c', 'd', 'c', 'e', 'b', 'c', 'a', 'd', 'c', 'c', 'a', 'e', 'd', 'b', 'e', 'd', 'a', 'c')",78400
8,spec_second_4.dot,1.91,"('b', 'b', 'b', 'c', 'd', 'b', 'a', 'a', 'a')",23,9,6614,1.7,"('c', 'a', 'c', 'b', 'a', 'e', 'e', 'a', 'a', 'a', 'd', 'e', 'c', 'a', 'b', 'c', 'd', 'b', 'a', 'e', 'a', 'd', 'b', 'c', 'd', 'a', 'c', 'd', 'b', 'e', 'd', 'b', 'c', 'e', 'e', 'd', 'e', 'a', 'd', 'c', 'e', 'c', 'c', 'e', 'a', 'b', 'b', 'd', 'd', 'e', 'c', 'a', 'd', 'c', 'c', 'c', 'a', 'd', 'b', 'd', 'b')",3000
8,spec_second_2.dot,13.2,"('b', 'b', 'b', 'c', 'd', 'a', 'a', 'a')",23,9,8365,0.235,"('a', 'a', 'd', 'b', 'c', 'd', 'c', 'e', 'c', 'c', 'e', 'd', 'c', 'd', 'a', 'b', 'c', 'd', 'a', 'd', 'd', 'd', 'e', 'a', 'e', 'c', 'a', 'b', 'b', 'b', 'c', 'd', 'b', 'a', 'e', 'e', 'a', 'd', 'e', 'e', 'a', 'd')",400
8,spec_second_1.dot,46.5,"('a', 'c', 'd', 'e', 'b', 'c', 'd', 'a', 'a', 'a')",40,19,29453,1.52,"('c', 'a', 'd', 'e', 'a', 'a', 'e', 'a')",2600
8,spec_second_5.dot,1.73,"('c', 'd', 'a', 'a', 'a', 'a')",22,10,6300,0.218,"('a', 'd', 'a', 'c', 'c', 'd', 'd', 'b', 'b', 'a', 'c', 'a', 'e', 'b', 'c', 'e', 'a', 'd', 'e', 'a', 'c', 'c', 'b', 'c', 'b', 'b', 'e', 'b', 'e', 'c', 'e', 'd', 'b', 'd', 'a', 'e', 'd', 'b', 'b', 'b', 'c', 'd', 'a', 'b', 'e', 'e', 'c', 'c', 'e', 'b', 'b')",400
