name,spec_num,mistake_time_rand,mistake_rand,rand_num_queries
19,spec_second_1.dot,8.6,"('d', 'e', 'a', 'd', 'a', 'a', 'c', 'e', 'c', 'd', 'c', 'd', 'd', 'd', 'b', 'c', 'a', 'a', 'a', 'd', 'a', 'e', 'b', 'b', 'd', 'a', 'a', 'a', 'd', 'e', 'c', 'b', 'e', 'c', 'c', 'a', 'e', 'e', 'e', 'e', 'b', 'c', 'a', 'a', 'c', 'c', 'c', 'a', 'd', 'e', 'd', 'a', 'a', 'e', 'b', 'd', 'e', 'd', 'a', 'a', 'b', 'a', 'e', 'd', 'd', 'e', 'c', 'e', 'a', 'b', 'b', 'b', 'd', 'd', 'a', 'e')",15800
19,spec_second_5.dot,2.75,"('a', 'c', 'c', 'c', 'd', 'e', 'b', 'a', 'b', 'c', 'a', 'a', 'a', 'b', 'd', 'd', 'b', 'c', 'a', 'b', 'e', 'b', 'd', 'c', 'c', 'e', 'c', 'e', 'e', 'b', 'd', 'd', 'd', 'b', 'a', 'a', 'b', 'e', 'd', 'e', 'd', 'e', 'e', 'd', 'c', 'a', 'b', 'c', 'e', 'b', 'c', 'd', 'b', 'e', 'c', 'd', 'd', 'd', 'b', 'c', 'b', 'e', 'a', 'e', 'b', 'b')",5000
19,spec_second_3.dot,13.4,"('d', 'a', 'a', 'b', 'a', 'c', 'c', 'e', 'c', 'd', 'c', 'b', 'a', 'e', 'a', 'a', 'b', 'e', 'b', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'a', 'c', 'd', 'd', 'd', 'c', 'c', 'b', 'b', 'b', 'e', 'e', 'a', 'b', 'c', 'c', 'c', 'a', 'e', 'b', 'c', 'd', 'a', 'd', 'b', 'd', 'b', 'a')",25000
29,spec_second_4.dot,47.6,"('c', 'c', 'b', 'a', 'c', 'd', 'c', 'a', 'c', 'b', 'd', 'e', 'd', 'b', 'a', 'a', 'd', 'a', 'a', 'b', 'b', 'e', 'c', 'e', 'd', 'b', 'd', 'd', 'a', 'a', 'b', 'c', 'c', 'd', 'e', 'a', 'e', 'e', 'e', 'd', 'd', 'e', 'c', 'c', 'e', 'e', 'c', 'a', 'b', 'c', 'b', 'd', 'c', 'd', 'c', 'a', 'a', 'c', 'a', 'b', 'b', 'a', 'e', 'b', 'b', 'd', 'a', 'a', 'c', 'e', 'b', 'b', 'b', 'b', 'c', 'd', 'b', 'b', 'b', 'b', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'a', 'a', 'b', 'b', 'a', 'c', 'b', 'a', 'e', 'd', 'c', 'e', 'd', 'b', 'e', 'b', 'd', 'b', 'a', 'c', 'e', 'b', 'e', 'a', 'a', 'e', 'a', 'e', 'e', 'd', 'a', 'c', 'c', 'e', 'e', 'c', 'c', 'e', 'e', 'd', 'a', 'a', 'a', 'b', 'b', 'a', 'c', 'a', 'd', 'c', 'e', 'a', 'b', 'a', 'a', 'a', 'd', 'c', 'b')",110400
29,spec_second_2.dot,1.52,"('d', 'd', 'd', 'b', 'b', 'b', 'c', 'a', 'c', 'a', 'b', 'd', 'a', 'c', 'e', 'c', 'c', 'e', 'd', 'a', 'c', 'b', 'e', 'a', 'b', 'b', 'd', 'c', 'c')",3600
29,spec_second_1.dot,0.789,"('e', 'd', 'b', 'b', 'd', 'd', 'c', 'c', 'e', 'e', 'd', 'e', 'c', 'd', 'a', 'e', 'b', 'b', 'e', 'b', 'a', 'a', 'a', 'd', 'a', 'a', 'b', 'b', 'e', 'e', 'a', 'a', 'd', 'e', 'c', 'b', 'b', 'b', 'a', 'e', 'b', 'd', 'b', 'b', 'b', 'a', 'd', 'a', 'd', 'b', 'a', 'a', 'e', 'b', 'c', 'e', 'e', 'd', 'b', 'c', 'd', 'c', 'e', 'b', 'a', 'a', 'e', 'b', 'e', 'a', 'a', 'a', 'b', 'c', 'e', 'e', 'd', 'a', 'c', 'b', 'e', 'b', 'b', 'b', 'b', 'd', 'a', 'e', 'a', 'c', 'c', 'd', 'd', 'b', 'd', 'a', 'e', 'd', 'e', 'b', 'c', 'e', 'd', 'a', 'd', 'a', 'd', 'a', 'c', 'e', 'a', 'd', 'a', 'd', 'c', 'c', 'c', 'e')",2000
29,spec_second_5.dot,4.12,"('c', 'b', 'e', 'b', 'e', 'c', 'b', 'c', 'c', 'a', 'c', 'c', 'd', 'd', 'c', 'd', 'd', 'a', 'b', 'd', 'b', 'a', 'd', 'c', 'a', 'b', 'c', 'e', 'd', 'd', 'a', 'a', 'e', 'c', 'b', 'c', 'c', 'd', 'c', 'd', 'c', 'e', 'd', 'e', 'd', 'a', 'a', 'e', 'b', 'c', 'a', 'c', 'e', 'c', 'c', 'e', 'c', 'd', 'c', 'd', 'c', 'e', 'c', 'b', 'e', 'd', 'd', 'd', 'd', 'e', 'c', 'd', 'e', 'e', 'c', 'c', 'b', 'a', 'a', 'a', 'e', 'e', 'c', 'd', 'b', 'b', 'd', 'd', 'c', 'a', 'b', 'e', 'c', 'b', 'a', 'b', 'e', 'b', 'a', 'b', 'd', 'c', 'd', 'e', 'a', 'e', 'd', 'a', 'e', 'd', 'e', 'd', 'e', 'a', 'c', 'b', 'c', 'c', 'a', 'c', 'c', 'a', 'e', 'c', 'e', 'c', 'b', 'c', 'a', 'e', 'd', 'e', 'e', 'a', 'c', 'e', 'a', 'a', 'e', 'd', 'b', 'c', 'c', 'd', 'b', 'b', 'd', 'c', 'e', 'd', 'e', 'c', 'e', 'a', 'b', 'b', 'e', 'b', 'c', 'd', 'b', 'c', 'a', 'c', 'c', 'a', 'e', 'b', 'b', 'e', 'a', 'e', 'c', 'e', 'b', 'e', 'a', 'a', 'a', 'd', 'a', 'e', 'c', 'd', 'e', 'd', 'b', 'a', 'b', 'b', 'a', 'c', 'd', 'a', 'e', 'c', 'e', 'e', 'd', 'c', 'e', 'e', 'e', 'b', 'c', 'c', 'c', 'e', 'a', 'e', 'e', 'd', 'a', 'a', 'e', 'a', 'd', 'a', 'c', 'c', 'b', 'a', 'a', 'c', 'd', 'c', 'c', 'c', 'e', 'b', 'e', 'e', 'b', 'e', 'e', 'd', 'a', 'e', 'c', 'a', 'c', 'd', 'e', 'd', 'e', 'a', 'd', 'e', 'b', 'd', 'b', 'e')",10000
29,spec_second_3.dot,5.96,"('b', 'd', 'd', 'a', 'e', 'b', 'a', 'c', 'd', 'e', 'a', 'a', 'b', 'e', 'a', 'a', 'e', 'c', 'a', 'c', 'd', 'b', 'e', 'b')",14000
25,spec_second_4.dot,6e+02,NAN,1957800
25,spec_second_2.dot,6e+02,NAN,1965600
25,spec_second_1.dot,6e+02,NAN,1964600
25,spec_second_5.dot,6e+02,NAN,1941600
25,spec_second_3.dot,6e+02,NAN,1932800
10,spec_second_4.dot,26.4,"('c', 'c', 'e', 'e', 'e', 'e', 'a', 'd', 'a', 'd', 'b', 'e', 'c', 'c', 'c', 'b', 'd', 'd', 'c', 'a', 'b', 'd', 'd', 'a', 'b', 'c')",49800
10,spec_second_2.dot,4.23,"('a', 'b', 'c', 'b', 'a', 'e', 'c', 'b', 'd', 'e', 'c', 'd', 'c', 'b', 'd', 'c', 'd', 'a', 'a', 'b', 'a', 'd', 'c', 'c', 'c', 'b', 'd', 'a', 'b', 'c', 'a')",7800
10,spec_second_1.dot,11.9,"('a', 'e', 'b', 'b', 'd', 'a', 'a', 'b', 'a', 'c', 'e', 'c', 'a', 'd', 'a', 'b', 'e', 'c', 'd', 'e', 'b', 'c', 'c', 'b', 'e', 'a', 'b', 'a', 'd', 'd', 'a', 'd', 'b', 'a', 'c', 'e', 'a', 'd', 'a', 'c', 'a', 'c', 'a', 'e', 'b', 'b', 'e', 'a', 'c', 'e', 'e', 'b', 'c', 'd', 'c', 'd', 'c', 'a', 'd', 'c', 'e', 'a', 'd', 'd', 'a', 'e', 'c', 'b', 'a', 'd', 'd', 'd', 'a', 'c', 'd', 'c', 'b', 'c', 'c', 'd', 'a', 'b', 'b', 'c', 'd', 'e', 'c', 'c', 'd', 'd', 'd', 'd', 'e', 'd', 'a', 'b', 'c', 'a', 'e', 'e', 'e', 'e', 'c', 'b', 'd', 'd', 'b', 'b', 'd', 'b', 'e', 'b', 'd', 'd', 'a')",22200
10,spec_second_5.dot,0.208,"('a', 'b', 'b', 'c', 'd', 'b', 'e', 'e', 'a', 'a', 'b', 'e', 'b', 'e', 'c', 'b', 'b', 'b', 'e', 'b', 'a', 'e', 'c', 'd', 'e', 'd', 'd', 'a', 'e', 'e', 'e', 'b', 'c', 'd', 'c', 'a', 'd', 'c', 'b', 'b', 'a', 'd', 'a', 'a', 'c', 'a', 'a', 'a', 'd', 'b', 'e', 'd', 'e', 'a', 'a', 'e', 'd', 'd', 'e', 'd', 'd', 'a', 'b', 'b', 'd', 'c', 'd', 'a', 'b', 'd', 'a', 'e', 'b', 'a', 'c', 'd', 'c', 'b', 'e', 'a', 'a', 'e', 'e', 'b', 'd', 'c', 'c', 'a', 'd', 'e', 'a', 'b', 'a')",400
10,spec_second_3.dot,30.8,"('b', 'd', 'b', 'c', 'b', 'e', 'a', 'b', 'e', 'b', 'e', 'b', 'c', 'c', 'd', 'e', 'e', 'd', 'a', 'e', 'a', 'c', 'a', 'e', 'd', 'b', 'a', 'b', 'b', 'b', 'a', 'e', 'b', 'b', 'b', 'd', 'b', 'e', 'b', 'b', 'e', 'd', 'b', 'b', 'a', 'd', 'e', 'e', 'd', 'c', 'e', 'e', 'e', 'a', 'a', 'c', 'a', 'd', 'b', 'd', 'e', 'a', 'e', 'a', 'e', 'e', 'd', 'd', 'd', 'c', 'a', 'd', 'd', 'c', 'b', 'b', 'c', 'd', 'e', 'a', 'e', 'b', 'e', 'e', 'c', 'a', 'a', 'd', 'a', 'e', 'e', 'd', 'c', 'a', 'b', 'a', 'd', 'e', 'a', 'a', 'd', 'd', 'a', 'b', 'a', 'b', 'a', 'c', 'e', 'e', 'e', 'b', 'c', 'e', 'b', 'c', 'a', 'd', 'b', 'e', 'a', 'b', 'e', 'c', 'b', 'c', 'b', 'c', 'e', 'b', 'e', 'e', 'a', 'c', 'a', 'd', 'd')",57800
8,spec_second_4.dot,1.73,"('d', 'a', 'd', 'd', 'a', 'e', 'd', 'a', 'c', 'b', 'b', 'a', 'a', 'b', 'b', 'a', 'e', 'c', 'd', 'd', 'b', 'e', 'c', 'd', 'e', 'd', 'c', 'd', 'c', 'e', 'd', 'e', 'd', 'b', 'c', 'd', 'a', 'b', 'a', 'e', 'a', 'b', 'c', 'c', 'a')",3200
8,spec_second_2.dot,0.989,"('d', 'b', 'e', 'a', 'c', 'd', 'c', 'e', 'c', 'c', 'd', 'e', 'e', 'c', 'a', 'a', 'a', 'a', 'c', 'e', 'a', 'd', 'e', 'c', 'c', 'b', 'd', 'a', 'a', 'c', 'e', 'c', 'c', 'd', 'b', 'b', 'b', 'e', 'a', 'b', 'a', 'e', 'd', 'c', 'b', 'b', 'c', 'c', 'b', 'd', 'd', 'b', 'e', 'a', 'd', 'a', 'b', 'e', 'a', 'e', 'c', 'a', 'b', 'a', 'e', 'c', 'e', 'd', 'c', 'b', 'd', 'd', 'b', 'c', 'e', 'a', 'e', 'a', 'c', 'e', 'a', 'c', 'b', 'c', 'a', 'a', 'b', 'e', 'b', 'd', 'e', 'b', 'd', 'a', 'd', 'e', 'a', 'b', 'b', 'e', 'c', 'c', 'b', 'd', 'c', 'a', 'e', 'a', 'b', 'c', 'a', 'c', 'a', 'b', 'c', 'c', 'c', 'a', 'b', 'e', 'a', 'b', 'c', 'b', 'c', 'a', 'd', 'd', 'e', 'b', 'c', 'd', 'e', 'a')",1800
8,spec_second_1.dot,0.779,"('c', 'd', 'a', 'c', 'd', 'a')",1400
8,spec_second_5.dot,0.531,"('a', 'c', 'c', 'd', 'e', 'c', 'e', 'b', 'd', 'a', 'a', 'e', 'a', 'a', 'c', 'e', 'e', 'a', 'e', 'e', 'a', 'a', 'd', 'a', 'e', 'd', 'd', 'd', 'c', 'a', 'd', 'b', 'c', 'd', 'a', 'c', 'd', 'b', 'c', 'a', 'b', 'a', 'b', 'e', 'b', 'a', 'e', 'd', 'a', 'c', 'd', 'e', 'd', 'b', 'e', 'c', 'c', 'b', 'e', 'd', 'c', 'a', 'd', 'a', 'd', 'c', 'd', 'b', 'c', 'd', 'd', 'd', 'a', 'a', 'b', 'a', 'c', 'e', 'e', 'e', 'c', 'b', 'e', 'a', 'a', 'b', 'a', 'e', 'c', 'c', 'a', 'e', 'd', 'd', 'a', 'd', 'd', 'e', 'e', 'd', 'a', 'b', 'a', 'a', 'b', 'd', 'd', 'b', 'b', 'e', 'b', 'c', 'd', 'c', 'a', 'b', 'd', 'd', 'e', 'b', 'c', 'b', 'd', 'c', 'c', 'a')",1000
8,spec_second_3.dot,0.121,"('a', 'b', 'a', 'c', 'd', 'a', 'd', 'a', 'c', 'a', 'a', 'd', 'b', 'a', 'b', 'd', 'b', 'a', 'b', 'd', 'b', 'e', 'e', 'b', 'e', 'd', 'e', 'e', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'd', 'e', 'e', 'e', 'd', 'e', 'd', 'b', 'd', 'b', 'e', 'e', 'e', 'a', 'e', 'b', 'e', 'c', 'b', 'e', 'e', 'e', 'e')",200
17,spec_second_4.dot,4.48,"('e', 'd', 'c', 'a', 'b', 'c', 'a', 'b', 'e', 'a', 'a', 'e', 'd', 'b', 'e', 'a', 'e', 'c')",8400
17,spec_second_2.dot,2.35,"('c', 'a', 'd', 'c', 'c', 'c', 'e', 'b', 'd', 'd', 'c', 'b', 'c', 'b', 'e', 'e', 'a', 'a', 'e', 'b', 'd', 'e', 'a', 'd', 'e', 'd', 'd', 'a', 'd', 'b', 'd', 'b', 'd', 'a', 'c', 'e', 'b', 'e', 'a', 'd', 'd', 'b', 'e', 'b', 'c', 'a', 'a', 'c', 'a', 'e', 'c', 'c', 'd', 'e', 'a', 'd', 'd', 'e', 'e', 'c', 'b', 'e', 'a', 'a', 'a', 'c', 'b', 'e', 'c', 'd', 'd', 'b', 'b', 'a', 'e', 'd', 'c', 'a', 'e', 'b', 'e', 'e', 'c', 'b', 'c', 'c', 'c', 'c', 'e', 'e', 'd', 'b', 'd', 'c', 'c', 'b', 'a', 'b', 'c', 'b', 'c', 'a', 'e', 'e', 'b', 'd', 'a', 'a', 'c', 'a', 'a', 'e', 'd', 'b', 'e', 'c', 'e', 'c', 'b', 'd', 'e', 'a', 'a', 'd', 'a')",4400
17,spec_second_1.dot,9.85,"('b', 'b', 'b', 'd', 'a', 'c', 'e', 'd', 'd', 'a', 'b', 'd', 'a', 'c', 'a', 'a', 'b', 'c', 'd', 'a', 'd', 'b', 'a', 'b', 'd', 'd', 'c', 'e', 'd', 'a', 'b', 'b', 'a', 'a', 'd', 'c', 'a', 'd', 'e', 'd', 'd', 'a', 'd', 'b', 'c', 'b', 'c', 'd', 'b', 'e', 'd', 'd', 'a', 'c', 'e', 'c', 'd', 'c', 'a', 'a', 'c', 'a', 'd', 'c', 'e', 'd', 'a', 'c', 'b', 'e', 'b', 'e', 'a', 'e', 'b', 'e', 'c', 'e', 'b', 'e', 'd', 'e', 'c', 'c', 'c', 'b', 'b', 'd', 'c', 'a', 'd', 'a', 'a', 'c', 'e', 'a', 'd', 'e', 'c', 'b', 'c', 'a', 'b', 'c', 'e', 'd', 'b', 'a', 'd', 'd', 'c', 'd', 'c', 'c', 'c', 'd', 'c', 'e', 'b', 'b', 'a', 'b', 'b', 'c', 'a', 'b', 'e', 'e', 'b', 'b', 'd', 'd', 'd', 'a', 'a', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'c', 'd', 'b', 'e', 'e', 'c', 'b', 'd', 'e', 'e', 'b', 'a', 'e', 'd', 'e', 'b', 'b', 'a', 'c', 'd', 'b', 'c', 'd', 'e', 'd', 'e', 'e', 'a', 'e', 'd', 'a', 'e', 'd', 'd', 'a', 'd', 'e', 'a', 'b', 'b', 'e', 'a', 'c', 'c', 'e', 'c', 'a', 'c', 'c', 'a', 'c', 'e', 'd', 'a', 'a', 'e', 'b')",18800
17,spec_second_5.dot,4.4,"('a', 'a', 'd', 'e', 'a', 'c', 'e', 'a', 'c', 'd', 'd', 'd', 'd', 'b', 'd', 'e', 'e', 'a', 'c', 'b', 'a', 'd', 'b', 'b', 'd', 'c', 'e', 'e', 'b', 'e', 'a', 'e', 'a', 'd', 'a', 'd', 'e', 'e', 'e', 'b', 'a', 'e', 'e', 'd', 'd', 'a', 'c', 'b', 'e', 'b', 'c', 'c', 'b', 'e', 'b', 'd', 'e', 'b', 'd', 'c', 'b', 'b', 'e', 'b', 'd', 'b', 'e', 'e', 'd', 'e', 'c', 'e', 'e', 'a', 'c', 'd', 'c', 'd', 'e', 'd', 'a', 'c', 'd', 'a', 'b', 'a', 'e', 'd', 'd', 'c', 'd', 'b', 'c', 'c', 'e', 'e')",8000
17,spec_second_3.dot,1.34,"('e', 'c', 'c', 'b', 'e', 'e', 'e', 'd', 'c', 'd', 'd', 'a', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'e', 'd', 'e', 'a', 'b')",2400
15,spec_second_4.dot,69.4,"('d', 'd', 'b', 'e', 'd', 'a', 'a', 'e', 'c', 'e', 'a', 'b', 'e', 'e', 'a', 'b', 'e', 'c', 'e', 'c', 'd', 'a', 'a', 'a', 'a', 'b', 'a', 'b', 'c', 'c', 'd', 'e', 'e', 'a', 'd', 'c', 'b', 'e', 'c', 'b', 'b', 'b', 'a', 'd', 'a', 'a', 'b', 'b', 'd', 'a', 'd', 'd', 'b', 'c', 'd', 'e', 'b', 'b', 'd', 'e', 'c', 'e', 'c', 'd', 'b', 'b', 'a', 'c', 'b', 'b', 'd', 'b', 'c', 'a', 'e', 'a', 'a', 'a', 'a', 'c', 'c', 'a', 'b', 'e', 'e', 'b', 'c', 'e', 'a', 'a', 'd', 'd', 'a', 'c', 'b', 'e', 'e', 'a', 'b', 'c', 'c', 'b', 'd', 'c', 'b', 'c', 'b', 'd', 'c', 'd', 'c', 'b', 'e', 'a', 'e', 'b', 'b', 'a', 'b', 'c', 'a', 'e', 'b', 'a', 'c', 'd', 'c', 'd', 'c', 'd', 'a', 'b', 'b', 'b', 'd', 'b', 'e', 'b', 'a', 'a', 'd', 'e', 'b', 'd', 'c', 'b', 'a', 'e', 'c', 'a', 'c', 'e', 'c', 'e', 'c', 'a', 'a', 'e', 'b', 'a', 'a', 'b', 'a', 'b', 'c', 'd', 'a', 'e', 'a', 'e', 'c', 'b', 'e', 'c', 'a', 'a', 'b', 'c', 'e', 'b', 'c', 'c', 'b', 'd', 'c', 'e', 'a', 'd', 'c', 'd', 'b', 'e', 'e', 'd', 'a', 'a', 'c', 'a', 'd', 'c', 'b', 'a', 'd', 'e', 'b', 'e', 'a', 'd', 'b', 'b', 'c', 'a', 'e', 'd', 'd', 'e', 'e', 'c', 'e', 'a', 'a', 'b', 'a', 'b', 'b', 'c', 'd', 'd', 'a', 'a', 'c', 'b', 'a', 'e', 'e', 'e', 'e', 'c', 'b', 'c', 'e', 'a', 'd', 'd', 'b', 'd', 'a', 'b', 'b', 'c', 'd', 'a', 'd', 'b', 'b', 'e', 'a', 'e', 'd', 'd', 'e', 'a', 'd', 'c', 'b', 'e', 'a', 'e', 'b', 'c', 'c', 'd', 'b', 'b', 'c', 'd', 'c', 'a', 'e', 'b', 'a', 'a', 'b', 'c', 'c', 'c', 'a', 'b', 'b', 'a', 'e', 'd', 'd', 'a', 'a', 'e', 'a', 'a', 'e', 'e', 'd', 'c', 'b', 'd', 'c', 'd', 'b', 'b', 'c', 'c', 'b', 'b', 'b', 'c', 'a', 'c', 'c', 'c', 'a', 'c', 'e', 'e', 'b', 'd', 'd', 'd', 'd', 'c', 'c', 'c', 'e', 'd', 'c', 'e', 'a', 'a', 'e', 'd', 'd', 'e', 'b', 'd', 'e', 'c', 'c', 'a', 'c', 'c', 'b', 'b', 'd', 'b', 'd', 'b', 'a', 'c', 'e', 'c', 'b', 'b', 'd', 'e', 'b', 'c', 'e')",178200
15,spec_second_2.dot,0.45,"('c', 'd', 'a', 'e', 'e', 'b', 'd', 'e', 'a', 'a', 'a', 'd', 'a', 'b', 'a', 'a', 'b', 'd', 'a', 'b', 'e', 'c', 'c', 'e', 'a', 'c', 'd', 'a', 'e', 'e', 'a', 'e', 'a', 'c', 'd', 'd', 'e', 'c', 'a', 'a', 'b', 'b', 'c', 'e', 'e', 'a', 'd', 'e', 'e', 'e', 'c', 'b', 'a', 'c', 'b', 'c', 'b', 'c', 'd', 'b', 'c', 'b', 'b', 'a', 'c', 'c', 'd', 'b', 'd', 'e', 'a')",1200
15,spec_second_1.dot,40.1,"('c', 'd', 'a', 'd', 'b', 'a', 'b', 'e', 'e', 'e', 'c', 'd', 'b', 'a', 'e', 'b', 'd', 'c', 'b', 'a', 'd', 'a', 'c', 'd', 'b', 'd', 'e', 'd', 'c', 'a', 'd', 'e', 'e', 'a', 'a', 'b', 'b', 'c', 'd', 'a', 'c', 'c', 'c', 'd', 'd', 'b', 'a', 'd', 'b', 'd', 'c', 'e', 'd', 'd', 'a', 'e', 'c', 'd', 'e', 'd', 'c', 'b', 'e', 'd', 'c', 'e', 'd', 'e', 'c', 'c', 'd', 'd', 'e', 'e', 'd', 'e', 'b', 'd', 'c', 'd', 'a', 'c', 'e', 'e', 'e', 'd', 'e', 'e', 'c', 'a', 'd', 'c', 'e', 'd', 'b', 'e', 'c', 'd', 'a')",101800
15,spec_second_3.dot,1.07e+02,"('d', 'c', 'c', 'b', 'b', 'e', 'e', 'c', 'e', 'd', 'a', 'b', 'd', 'b', 'b', 'e', 'c', 'd', 'd', 'a', 'c', 'c', 'd', 'e', 'e', 'b', 'c', 'd', 'e', 'e', 'e', 'c', 'd', 'c', 'a', 'b', 'c', 'd', 'a', 'a', 'a', 'c', 'a', 'a', 'c', 'c', 'b', 'a', 'c', 'e', 'c', 'c', 'e', 'c', 'c', 'e', 'b', 'c', 'b', 'c', 'd', 'a', 'a', 'e', 'd', 'b', 'd', 'e', 'c', 'e', 'e', 'b', 'a', 'a', 'b', 'd', 'e', 'b', 'd', 'b', 'd', 'e', 'c', 'b', 'e', 'c', 'a', 'b', 'e', 'e', 'b', 'b', 'c', 'e', 'b', 'e', 'e', 'e', 'a', 'd', 'c', 'b', 'c', 'e', 'a', 'c', 'b', 'd', 'c', 'a', 'b', 'a', 'a', 'b', 'a', 'c', 'd', 'e', 'e', 'd', 'd', 'b', 'a', 'c', 'e', 'd', 'e', 'c', 'd', 'a', 'd', 'b', 'e', 'd', 'd', 'b', 'd', 'e', 'a', 'd', 'a', 'd', 'b', 'c', 'e', 'e', 'e', 'b', 'd', 'e', 'e', 'b', 'c', 'd', 'e', 'a', 'd', 'a', 'a', 'c', 'd', 'e', 'a', 'e', 'c', 'e')",272000
